Year,UNIT_MEASURE,Admin_Area,Sex,Value
2012,NUMBER,central_bosnia_canton,F,78
2013,NUMBER,central_bosnia_canton,F,120
2014,NUMBER,central_bosnia_canton,F,131
2015,NUMBER,central_bosnia_canton,F,190
2016,NUMBER,central_bosnia_canton,F,204
2017,NUMBER,central_bosnia_canton,F,196
2018,NUMBER,central_bosnia_canton,F,179
2019,NUMBER,central_bosnia_canton,F,179
2020,NUMBER,central_bosnia_canton,F,163
2021,NUMBER,central_bosnia_canton,F,149
2022,NUMBER,central_bosnia_canton,F,114
2009,NUMBER,herzegovina-neretva_canton,_T,688
2010,NUMBER,herzegovina-neretva_canton,_T,861
2011,NUMBER,herzegovina-neretva_canton,_T,1229
2012,NUMBER,herzegovina-neretva_canton,_T,1335
2013,NUMBER,herzegovina-neretva_canton,_T,1219
2014,NUMBER,herzegovina-neretva_canton,_T,1122
2015,NUMBER,herzegovina-neretva_canton,_T,833
2016,NUMBER,herzegovina-neretva_canton,_T,707
2017,NUMBER,herzegovina-neretva_canton,_T,654
2018,NUMBER,herzegovina-neretva_canton,_T,668
2019,NUMBER,herzegovina-neretva_canton,_T,689
2020,NUMBER,herzegovina-neretva_canton,_T,748
2021,NUMBER,herzegovina-neretva_canton,_T,887
2022,NUMBER,herzegovina-neretva_canton,_T,940
2009,NUMBER,herzegovina-neretva_canton,M,264
2010,NUMBER,herzegovina-neretva_canton,M,326
2011,NUMBER,herzegovina-neretva_canton,M,454
2012,NUMBER,herzegovina-neretva_canton,M,452
2013,NUMBER,herzegovina-neretva_canton,M,410
2014,NUMBER,herzegovina-neretva_canton,M,378
2015,NUMBER,herzegovina-neretva_canton,M,263
2016,NUMBER,herzegovina-neretva_canton,M,215
2017,NUMBER,herzegovina-neretva_canton,M,198
2018,NUMBER,herzegovina-neretva_canton,M,204
2019,NUMBER,herzegovina-neretva_canton,M,197
2020,NUMBER,herzegovina-neretva_canton,M,190
2021,NUMBER,herzegovina-neretva_canton,M,218
2022,NUMBER,herzegovina-neretva_canton,M,224
2009,NUMBER,herzegovina-neretva_canton,F,424
2010,NUMBER,herzegovina-neretva_canton,F,535
2011,NUMBER,herzegovina-neretva_canton,F,775
2012,NUMBER,herzegovina-neretva_canton,F,883
2013,NUMBER,herzegovina-neretva_canton,F,809
2014,NUMBER,herzegovina-neretva_canton,F,744
2015,NUMBER,herzegovina-neretva_canton,F,570
2016,NUMBER,herzegovina-neretva_canton,F,492
2017,NUMBER,herzegovina-neretva_canton,F,456
2018,NUMBER,herzegovina-neretva_canton,F,464
2019,NUMBER,herzegovina-neretva_canton,F,492
2020,NUMBER,herzegovina-neretva_canton,F,558
2021,NUMBER,herzegovina-neretva_canton,F,669
2022,NUMBER,herzegovina-neretva_canton,F,716
2009,NUMBER,west_herzegovina_canton,_T,85
2010,NUMBER,west_herzegovina_canton,_T,85
2011,NUMBER,west_herzegovina_canton,_T,81
2012,NUMBER,west_herzegovina_canton,_T,87
2013,NUMBER,west_herzegovina_canton,_T,90
2014,NUMBER,west_herzegovina_canton,_T,77
2015,NUMBER,west_herzegovina_canton,_T,81
2016,NUMBER,west_herzegovina_canton,_T,70
2017,NUMBER,west_herzegovina_canton,_T,54
2018,NUMBER,west_herzegovina_canton,_T,43
2019,NUMBER,west_herzegovina_canton,_T,32
2020,NUMBER,west_herzegovina_canton,_T,16
2021,NUMBER,west_herzegovina_canton,_T,12
2009,NUMBER,west_herzegovina_canton,M,35
2010,NUMBER,west_herzegovina_canton,M,35
2011,NUMBER,west_herzegovina_canton,M,33
2012,NUMBER,west_herzegovina_canton,M,33
2013,NUMBER,west_herzegovina_canton,M,35
2014,NUMBER,west_herzegovina_canton,M,31
2015,NUMBER,west_herzegovina_canton,M,33
2016,NUMBER,west_herzegovina_canton,M,28
2017,NUMBER,west_herzegovina_canton,M,16
2018,NUMBER,west_herzegovina_canton,M,12
2019,NUMBER,west_herzegovina_canton,M,12
2020,NUMBER,west_herzegovina_canton,M,3
2021,NUMBER,west_herzegovina_canton,M,2
2009,NUMBER,west_herzegovina_canton,F,50
2010,NUMBER,west_herzegovina_canton,F,50
2011,NUMBER,west_herzegovina_canton,F,48
2012,NUMBER,west_herzegovina_canton,F,54
2013,NUMBER,west_herzegovina_canton,F,55
2014,NUMBER,west_herzegovina_canton,F,46
2015,NUMBER,west_herzegovina_canton,F,48
2016,NUMBER,west_herzegovina_canton,F,42
2017,NUMBER,west_herzegovina_canton,F,38
2018,NUMBER,west_herzegovina_canton,F,31
2019,NUMBER,west_herzegovina_canton,F,20
2020,NUMBER,west_herzegovina_canton,F,13
2021,NUMBER,west_herzegovina_canton,F,10
2009,NUMBER,sarajevo_canton,_T,31
2010,NUMBER,sarajevo_canton,_T,429
2011,NUMBER,sarajevo_canton,_T,1186
2012,NUMBER,sarajevo_canton,_T,1782
2013,NUMBER,sarajevo_canton,_T,2213
2014,NUMBER,sarajevo_canton,_T,2615
2015,NUMBER,sarajevo_canton,_T,2082
2016,NUMBER,sarajevo_canton,_T,3031
2017,NUMBER,sarajevo_canton,_T,2902
2018,NUMBER,sarajevo_canton,_T,3328
2019,NUMBER,sarajevo_canton,_T,3548
2020,NUMBER,sarajevo_canton,_T,3497
2021,NUMBER,sarajevo_canton,_T,3378
2022,NUMBER,sarajevo_canton,_T,3434
2009,NUMBER,sarajevo_canton,M,13
2010,NUMBER,sarajevo_canton,M,187
2011,NUMBER,sarajevo_canton,M,354
2012,NUMBER,sarajevo_canton,M,567
2013,NUMBER,sarajevo_canton,M,738
2014,NUMBER,sarajevo_canton,M,868
2015,NUMBER,sarajevo_canton,M,655
2016,NUMBER,sarajevo_canton,M,974
2017,NUMBER,sarajevo_canton,M,920
2018,NUMBER,sarajevo_canton,M,1053
2019,NUMBER,sarajevo_canton,M,1144
2020,NUMBER,sarajevo_canton,M,1081
2021,NUMBER,sarajevo_canton,M,928
2022,NUMBER,sarajevo_canton,M,904
2009,NUMBER,sarajevo_canton,F,18
2010,NUMBER,sarajevo_canton,F,242
2011,NUMBER,sarajevo_canton,F,832
2012,NUMBER,sarajevo_canton,F,1215
2013,NUMBER,sarajevo_canton,F,1475
2014,NUMBER,sarajevo_canton,F,1747
2015,NUMBER,sarajevo_canton,F,1427
2016,NUMBER,sarajevo_canton,F,2057
2017,NUMBER,sarajevo_canton,F,1982
2018,NUMBER,sarajevo_canton,F,2275
2019,NUMBER,sarajevo_canton,F,2404
2020,NUMBER,sarajevo_canton,F,2416
2021,NUMBER,sarajevo_canton,F,2450
2022,NUMBER,sarajevo_canton,F,2530
