Year,UNIT_MEASURE,Admin_Area,Sex,Value
2019,NUMBER,zenica-doboj_canton,M,662
2019,NUMBER,zenica-doboj_canton,F,977
2020,NUMBER,zenica-doboj_canton,_T,1651
2020,NUMBER,zenica-doboj_canton,M,663
2020,NUMBER,zenica-doboj_canton,F,988
2021,NUMBER,zenica-doboj_canton,_T,1620
2021,NUMBER,zenica-doboj_canton,M,623
2021,NUMBER,zenica-doboj_canton,F,997
2022,NUMBER,zenica-doboj_canton,_T,1624
2022,NUMBER,zenica-doboj_canton,M,635
2022,NUMBER,zenica-doboj_canton,F,989
2016,NUMBER,bosnian-podrinje_canton,_T,106
2016,NUMBER,bosnian-podrinje_canton,M,43
2016,NUMBER,bosnian-podrinje_canton,F,63
2017,NUMBER,bosnian-podrinje_canton,_T,113
2017,NUMBER,bosnian-podrinje_canton,M,39
2017,NUMBER,bosnian-podrinje_canton,F,74
2018,NUMBER,bosnian-podrinje_canton,_T,118
2018,NUMBER,bosnian-podrinje_canton,M,43
2018,NUMBER,bosnian-podrinje_canton,F,75
2019,NUMBER,bosnian-podrinje_canton,_T,112
2019,NUMBER,bosnian-podrinje_canton,M,44
2019,NUMBER,bosnian-podrinje_canton,F,68
2020,NUMBER,bosnian-podrinje_canton,_T,102
2020,NUMBER,bosnian-podrinje_canton,M,36
2020,NUMBER,bosnian-podrinje_canton,F,66
2021,NUMBER,bosnian-podrinje_canton,_T,96
2021,NUMBER,bosnian-podrinje_canton,M,34
2021,NUMBER,bosnian-podrinje_canton,F,62
2022,NUMBER,bosnian-podrinje_canton,_T,100
2022,NUMBER,bosnian-podrinje_canton,M,32
2022,NUMBER,bosnian-podrinje_canton,F,68
2016,NUMBER,central_bosnia_canton,_T,948
2016,NUMBER,central_bosnia_canton,M,419
2016,NUMBER,central_bosnia_canton,F,529
2017,NUMBER,central_bosnia_canton,_T,978
2017,NUMBER,central_bosnia_canton,M,418
2017,NUMBER,central_bosnia_canton,F,560
2018,NUMBER,central_bosnia_canton,_T,860
2018,NUMBER,central_bosnia_canton,M,356
2018,NUMBER,central_bosnia_canton,F,504
2019,NUMBER,central_bosnia_canton,_T,874
2019,NUMBER,central_bosnia_canton,M,357
2019,NUMBER,central_bosnia_canton,F,517
2020,NUMBER,central_bosnia_canton,_T,873
2020,NUMBER,central_bosnia_canton,M,346
2020,NUMBER,central_bosnia_canton,F,527
2021,NUMBER,central_bosnia_canton,_T,931
2021,NUMBER,central_bosnia_canton,M,366
2021,NUMBER,central_bosnia_canton,F,565
2022,NUMBER,central_bosnia_canton,_T,1009
2022,NUMBER,central_bosnia_canton,M,389
2022,NUMBER,central_bosnia_canton,F,620
2016,NUMBER,herzegovina-neretva_canton,_T,1062
2016,NUMBER,herzegovina-neretva_canton,M,371
2016,NUMBER,herzegovina-neretva_canton,F,691
2017,NUMBER,herzegovina-neretva_canton,_T,1082
2017,NUMBER,herzegovina-neretva_canton,M,373
2017,NUMBER,herzegovina-neretva_canton,F,709
2018,NUMBER,herzegovina-neretva_canton,_T,1057
2018,NUMBER,herzegovina-neretva_canton,M,352
2018,NUMBER,herzegovina-neretva_canton,F,705
2019,NUMBER,herzegovina-neretva_canton,_T,1119
2019,NUMBER,herzegovina-neretva_canton,M,357
2019,NUMBER,herzegovina-neretva_canton,F,762
2020,NUMBER,herzegovina-neretva_canton,_T,1149
2020,NUMBER,herzegovina-neretva_canton,M,360
2020,NUMBER,herzegovina-neretva_canton,F,789
2021,NUMBER,herzegovina-neretva_canton,_T,1140
2021,NUMBER,herzegovina-neretva_canton,M,340
2021,NUMBER,herzegovina-neretva_canton,F,800
2022,NUMBER,herzegovina-neretva_canton,_T,1153
2022,NUMBER,herzegovina-neretva_canton,M,337
2022,NUMBER,herzegovina-neretva_canton,F,816
2016,NUMBER,west_herzegovina_canton,_T,342
2016,NUMBER,west_herzegovina_canton,M,115
2016,NUMBER,west_herzegovina_canton,F,227
2017,NUMBER,west_herzegovina_canton,_T,346
2017,NUMBER,west_herzegovina_canton,M,115
2017,NUMBER,west_herzegovina_canton,F,231
2018,NUMBER,west_herzegovina_canton,_T,361
2018,NUMBER,west_herzegovina_canton,M,123
2018,NUMBER,west_herzegovina_canton,F,238
2019,NUMBER,west_herzegovina_canton,_T,355
2019,NUMBER,west_herzegovina_canton,M,127
2019,NUMBER,west_herzegovina_canton,F,228
2020,NUMBER,west_herzegovina_canton,_T,331
2020,NUMBER,west_herzegovina_canton,M,120
2020,NUMBER,west_herzegovina_canton,F,211
2021,NUMBER,west_herzegovina_canton,_T,389
2021,NUMBER,west_herzegovina_canton,M,141
2021,NUMBER,west_herzegovina_canton,F,248
2022,NUMBER,west_herzegovina_canton,_T,391
2022,NUMBER,west_herzegovina_canton,M,145
2022,NUMBER,west_herzegovina_canton,F,246
2016,NUMBER,sarajevo_canton,_T,1551
2016,NUMBER,sarajevo_canton,M,507
2016,NUMBER,sarajevo_canton,F,1044
2017,NUMBER,sarajevo_canton,_T,1545
2017,NUMBER,sarajevo_canton,M,487
2017,NUMBER,sarajevo_canton,F,1058
2018,NUMBER,sarajevo_canton,_T,1543
2018,NUMBER,sarajevo_canton,M,481
2018,NUMBER,sarajevo_canton,F,1062
2019,NUMBER,sarajevo_canton,_T,1587
2019,NUMBER,sarajevo_canton,M,497
2019,NUMBER,sarajevo_canton,F,1090
2020,NUMBER,sarajevo_canton,_T,1605
2020,NUMBER,sarajevo_canton,M,499
2020,NUMBER,sarajevo_canton,F,1106
2021,NUMBER,sarajevo_canton,_T,1610
2021,NUMBER,sarajevo_canton,M,509
2021,NUMBER,sarajevo_canton,F,1101
2022,NUMBER,sarajevo_canton,_T,1651
2022,NUMBER,sarajevo_canton,M,491
2022,NUMBER,sarajevo_canton,F,1160
2016,NUMBER,canton_10,_T,231
2016,NUMBER,canton_10,M,92
2016,NUMBER,canton_10,F,139
2017,NUMBER,canton_10,_T,230
2017,NUMBER,canton_10,M,90
2017,NUMBER,canton_10,F,140
2018,NUMBER,canton_10,_T,236
2018,NUMBER,canton_10,M,100
2018,NUMBER,canton_10,F,136
2019,NUMBER,canton_10,_T,226
2019,NUMBER,canton_10,M,90
2019,NUMBER,canton_10,F,136
2020,NUMBER,canton_10,_T,200
2020,NUMBER,canton_10,M,81
2020,NUMBER,canton_10,F,119
2021,NUMBER,canton_10,_T,221
2021,NUMBER,canton_10,M,91
2021,NUMBER,canton_10,F,130
2022,NUMBER,canton_10,_T,225
2022,NUMBER,canton_10,M,88
2022,NUMBER,canton_10,F,137
