Year,UNIT_MEASURE,Spol,Administrativna jedinica,Vitalna statistika,Value
2007,Broj,Ž,Bosansko-podrinjski kanton,Umrli,131
2007,Broj,Ž,Srednjobosanski kanton,Umrli,1054
2007,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,978
2007,Broj,Ž,Zapadno-hercegovački kanton,Umrli,370
2007,Broj,Ž,Kanton Sarajevo,Umrli,1903
2007,Broj,Ž,Kanton 10,Umrli,372
2008,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,19306
2008,Broj,Ukupno,Unsko-sanski kanton,Umrli,2105
2008,Broj,Ukupno,Posavski kanton,Umrli,447
2008,Broj,Ukupno,Tuzlanski kanton,Umrli,3693
2008,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3194
2008,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,248
2008,Broj,Ukupno,Srednjobosanski kanton,Umrli,2199
2008,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2100
2008,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,733
2008,Broj,Ukupno,Kanton Sarajevo,Umrli,3839
2008,Broj,Ukupno,Kanton 10,Umrli,748
2008,Broj,M,Federacija Bosne i Hercegovine,Umrli,9982
2008,Broj,M,Unsko-sanski kanton,Umrli,1079
2008,Broj,M,Posavski kanton,Umrli,248
2008,Broj,M,Tuzlanski kanton,Umrli,1887
2008,Broj,M,Zeničko-dobojski kanton,Umrli,1673
2008,Broj,M,Bosansko-podrinjski kanton,Umrli,128
2008,Broj,M,Srednjobosanski kanton,Umrli,1140
2008,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1097
2008,Broj,M,Zapadno-hercegovački kanton,Umrli,386
2008,Broj,M,Kanton Sarajevo,Umrli,1964
2008,Broj,M,Kanton 10,Umrli,380
2008,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,9324
2008,Broj,Ž,Unsko-sanski kanton,Umrli,1026
2008,Broj,Ž,Posavski kanton,Umrli,199
2008,Broj,Ž,Tuzlanski kanton,Umrli,1806
2008,Broj,Ž,Zeničko-dobojski kanton,Umrli,1521
2008,Broj,Ž,Bosansko-podrinjski kanton,Umrli,120
2008,Broj,Ž,Srednjobosanski kanton,Umrli,1059
2008,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1003
2008,Broj,Ž,Zapadno-hercegovački kanton,Umrli,347
2008,Broj,Ž,Kanton Sarajevo,Umrli,1875
2008,Broj,Ž,Kanton 10,Umrli,368
2009,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,19829
2009,Broj,Ukupno,Unsko-sanski kanton,Umrli,2157
2009,Broj,Ukupno,Posavski kanton,Umrli,491
2009,Broj,Ukupno,Tuzlanski kanton,Umrli,3885
2009,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3189
2009,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,290
2009,Broj,Ukupno,Srednjobosanski kanton,Umrli,2162
2009,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2111
2009,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,772
2009,Broj,Ukupno,Kanton Sarajevo,Umrli,4013
2009,Broj,Ukupno,Kanton 10,Umrli,759
2009,Broj,M,Federacija Bosne i Hercegovine,Umrli,10077
2009,Broj,M,Unsko-sanski kanton,Umrli,1042
2009,Broj,M,Posavski kanton,Umrli,241
2009,Broj,M,Tuzlanski kanton,Umrli,2012
2009,Broj,M,Zeničko-dobojski kanton,Umrli,1673
2009,Broj,M,Bosansko-podrinjski kanton,Umrli,152
2009,Broj,M,Srednjobosanski kanton,Umrli,1142
2009,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1119
2009,Broj,M,Zapadno-hercegovački kanton,Umrli,357
2009,Broj,M,Kanton Sarajevo,Umrli,1964
2009,Broj,M,Kanton 10,Umrli,375
2009,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,9752
2009,Broj,Ž,Unsko-sanski kanton,Umrli,1115
2009,Broj,Ž,Posavski kanton,Umrli,250
2009,Broj,Ž,Tuzlanski kanton,Umrli,1873
2009,Broj,Ž,Zeničko-dobojski kanton,Umrli,1516
2009,Broj,Ž,Bosansko-podrinjski kanton,Umrli,138
2009,Broj,Ž,Srednjobosanski kanton,Umrli,1020
2009,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,992
2009,Broj,Ž,Zapadno-hercegovački kanton,Umrli,415
2009,Broj,Ž,Kanton Sarajevo,Umrli,2049
2009,Broj,Ž,Kanton 10,Umrli,384
2010,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,20256
2010,Broj,Ukupno,Unsko-sanski kanton,Umrli,2129
2010,Broj,Ukupno,Posavski kanton,Umrli,482
2010,Broj,Ukupno,Tuzlanski kanton,Umrli,3930
2010,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3334
2010,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,265
2010,Broj,Ukupno,Srednjobosanski kanton,Umrli,2273
2010,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2190
2010,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,770
2010,Broj,Ukupno,Kanton Sarajevo,Umrli,4137
2010,Broj,Ukupno,Kanton 10,Umrli,746
2010,Broj,M,Federacija Bosne i Hercegovine,Umrli,10220
2010,Broj,M,Unsko-sanski kanton,Umrli,1043
2010,Broj,M,Posavski kanton,Umrli,245
2010,Broj,M,Tuzlanski kanton,Umrli,2012
2010,Broj,M,Zeničko-dobojski kanton,Umrli,1692
2010,Broj,M,Bosansko-podrinjski kanton,Umrli,134
2010,Broj,M,Srednjobosanski kanton,Umrli,1150
2010,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1135
2010,Broj,M,Zapadno-hercegovački kanton,Umrli,367
2010,Broj,M,Kanton Sarajevo,Umrli,2073
2010,Broj,M,Kanton 10,Umrli,369
2010,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10036
2010,Broj,Ž,Unsko-sanski kanton,Umrli,1086
2010,Broj,Ž,Posavski kanton,Umrli,237
2010,Broj,Ž,Tuzlanski kanton,Umrli,1918
2010,Broj,Ž,Zeničko-dobojski kanton,Umrli,1642
2010,Broj,Ž,Bosansko-podrinjski kanton,Umrli,131
2010,Broj,Ž,Srednjobosanski kanton,Umrli,1123
2010,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1055
2010,Broj,Ž,Zapadno-hercegovački kanton,Umrli,403
2010,Broj,Ž,Kanton Sarajevo,Umrli,2064
2010,Broj,Ž,Kanton 10,Umrli,377
2011,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,19979
2011,Broj,Ukupno,Unsko-sanski kanton,Umrli,2140
2011,Broj,Ukupno,Posavski kanton,Umrli,479
2011,Broj,Ukupno,Tuzlanski kanton,Umrli,3813
2011,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3280
2011,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,269
2011,Broj,Ukupno,Srednjobosanski kanton,Umrli,2232
2011,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2075
2011,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,765
2011,Broj,Ukupno,Kanton Sarajevo,Umrli,4119
2011,Broj,Ukupno,Kanton 10,Umrli,807
2011,Broj,M,Federacija Bosne i Hercegovine,Umrli,10234
2011,Broj,M,Unsko-sanski kanton,Umrli,1066
2011,Broj,M,Posavski kanton,Umrli,243
2011,Broj,M,Tuzlanski kanton,Umrli,2013
2011,Broj,M,Zeničko-dobojski kanton,Umrli,1713
2011,Broj,M,Bosansko-podrinjski kanton,Umrli,134
2011,Broj,M,Srednjobosanski kanton,Umrli,1162
2011,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1060
2011,Broj,M,Zapadno-hercegovački kanton,Umrli,351
2011,Broj,M,Kanton Sarajevo,Umrli,2086
2011,Broj,M,Kanton 10,Umrli,406
2011,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,9745
2011,Broj,Ž,Unsko-sanski kanton,Umrli,1074
2011,Broj,Ž,Posavski kanton,Umrli,236
2011,Broj,Ž,Tuzlanski kanton,Umrli,1800
2011,Broj,Ž,Zeničko-dobojski kanton,Umrli,1567
2011,Broj,Ž,Bosansko-podrinjski kanton,Umrli,135
2011,Broj,Ž,Srednjobosanski kanton,Umrli,1070
2011,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1015
2011,Broj,Ž,Zapadno-hercegovački kanton,Umrli,414
2011,Broj,Ž,Kanton Sarajevo,Umrli,2033
2011,Broj,Ž,Kanton 10,Umrli,401
2012,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,20621
2012,Broj,Ukupno,Unsko-sanski kanton,Umrli,2209
2012,Broj,Ukupno,Posavski kanton,Umrli,477
2012,Broj,Ukupno,Tuzlanski kanton,Umrli,3906
2012,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3373
2012,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,262
2012,Broj,Ukupno,Srednjobosanski kanton,Umrli,2296
2012,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2189
2012,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,845
2012,Broj,Ukupno,Kanton Sarajevo,Umrli,4267
2012,Broj,Ukupno,Kanton 10,Umrli,797
2012,Broj,M,Federacija Bosne i Hercegovine,Umrli,10599
2012,Broj,M,Unsko-sanski kanton,Umrli,1104
2012,Broj,M,Posavski kanton,Umrli,240
2012,Broj,M,Tuzlanski kanton,Umrli,2068
2012,Broj,M,Zeničko-dobojski kanton,Umrli,1738
2012,Broj,M,Bosansko-podrinjski kanton,Umrli,127
2012,Broj,M,Srednjobosanski kanton,Umrli,1273
2012,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1126
2012,Broj,M,Zapadno-hercegovački kanton,Umrli,424
2012,Broj,M,Kanton Sarajevo,Umrli,2101
2012,Broj,M,Kanton 10,Umrli,398
2012,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10022
2012,Broj,Ž,Unsko-sanski kanton,Umrli,1105
2012,Broj,Ž,Posavski kanton,Umrli,237
2012,Broj,Ž,Tuzlanski kanton,Umrli,1838
2012,Broj,Ž,Zeničko-dobojski kanton,Umrli,1635
2012,Broj,Ž,Bosansko-podrinjski kanton,Umrli,135
2012,Broj,Ž,Srednjobosanski kanton,Umrli,1023
2012,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1063
2012,Broj,Ž,Zapadno-hercegovački kanton,Umrli,421
2012,Broj,Ž,Kanton Sarajevo,Umrli,2166
2012,Broj,Ž,Kanton 10,Umrli,399
2013,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,20269
2013,Broj,Ukupno,Unsko-sanski kanton,Umrli,2265
2013,Broj,Ukupno,Posavski kanton,Umrli,469
2013,Broj,Ukupno,Tuzlanski kanton,Umrli,3761
2013,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3348
2013,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,282
2013,Broj,Ukupno,Srednjobosanski kanton,Umrli,2213
2013,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2166
2013,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,883
2013,Broj,Ukupno,Kanton Sarajevo,Umrli,4031
2013,Broj,Ukupno,Kanton 10,Umrli,851
2013,Broj,M,Federacija Bosne i Hercegovine,Umrli,10250
2013,Broj,M,Unsko-sanski kanton,Umrli,1143
2013,Broj,M,Posavski kanton,Umrli,254
2013,Broj,M,Tuzlanski kanton,Umrli,1920
2013,Broj,M,Zeničko-dobojski kanton,Umrli,1758
2013,Broj,M,Bosansko-podrinjski kanton,Umrli,124
2013,Broj,M,Srednjobosanski kanton,Umrli,1134
2013,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1075
2013,Broj,M,Zapadno-hercegovački kanton,Umrli,459
2013,Broj,M,Kanton Sarajevo,Umrli,1976
2013,Broj,M,Kanton 10,Umrli,407
2013,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10019
2013,Broj,Ž,Unsko-sanski kanton,Umrli,1122
2013,Broj,Ž,Posavski kanton,Umrli,215
2013,Broj,Ž,Tuzlanski kanton,Umrli,1841
2013,Broj,Ž,Zeničko-dobojski kanton,Umrli,1590
2013,Broj,Ž,Bosansko-podrinjski kanton,Umrli,158
2013,Broj,Ž,Srednjobosanski kanton,Umrli,1079
2013,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1091
2013,Broj,Ž,Zapadno-hercegovački kanton,Umrli,424
2013,Broj,Ž,Kanton Sarajevo,Umrli,2055
2013,Broj,Ž,Kanton 10,Umrli,444
2014,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,20030
2014,Broj,Ukupno,Unsko-sanski kanton,Umrli,2103
2014,Broj,Ukupno,Posavski kanton,Umrli,505
2014,Broj,Ukupno,Tuzlanski kanton,Umrli,3503
2014,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3356
2014,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,322
2014,Broj,Ukupno,Srednjobosanski kanton,Umrli,2198
2014,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2164
2014,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,863
2014,Broj,Ukupno,Kanton Sarajevo,Umrli,4215
2014,Broj,Ukupno,Kanton 10,Umrli,801
2014,Broj,M,Federacija Bosne i Hercegovine,Umrli,10184
2014,Broj,M,Unsko-sanski kanton,Umrli,1040
2014,Broj,M,Posavski kanton,Umrli,245
2014,Broj,M,Tuzlanski kanton,Umrli,1834
2014,Broj,M,Zeničko-dobojski kanton,Umrli,1727
2014,Broj,M,Bosansko-podrinjski kanton,Umrli,164
2014,Broj,M,Srednjobosanski kanton,Umrli,1138
2014,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1108
2014,Broj,M,Zapadno-hercegovački kanton,Umrli,404
2014,Broj,M,Kanton Sarajevo,Umrli,2110
2014,Broj,M,Kanton 10,Umrli,414
2014,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,9846
2014,Broj,Ž,Unsko-sanski kanton,Umrli,1063
2014,Broj,Ž,Posavski kanton,Umrli,260
2014,Broj,Ž,Tuzlanski kanton,Umrli,1669
2014,Broj,Ž,Zeničko-dobojski kanton,Umrli,1629
2014,Broj,Ž,Bosansko-podrinjski kanton,Umrli,158
2014,Broj,Ž,Srednjobosanski kanton,Umrli,1060
2014,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1056
2014,Broj,Ž,Zapadno-hercegovački kanton,Umrli,459
2014,Broj,Ž,Kanton Sarajevo,Umrli,2105
2014,Broj,Ž,Kanton 10,Umrli,387
2015,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,21474
2015,Broj,Ukupno,Unsko-sanski kanton,Umrli,2197
2015,Broj,Ukupno,Posavski kanton,Umrli,465
2015,Broj,Ukupno,Tuzlanski kanton,Umrli,4093
2015,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3525
2015,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,313
2015,Broj,Ukupno,Srednjobosanski kanton,Umrli,2280
2015,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2368
2015,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,895
2015,Broj,Ukupno,Kanton Sarajevo,Umrli,4469
2015,Broj,Ukupno,Kanton 10,Umrli,869
2015,Broj,M,Federacija Bosne i Hercegovine,Umrli,10722
2015,Broj,M,Unsko-sanski kanton,Umrli,1075
2015,Broj,M,Posavski kanton,Umrli,230
2015,Broj,M,Tuzlanski kanton,Umrli,2044
2015,Broj,M,Zeničko-dobojski kanton,Umrli,1815
2015,Broj,M,Bosansko-podrinjski kanton,Umrli,150
2015,Broj,M,Srednjobosanski kanton,Umrli,1173
2015,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1194
2015,Broj,M,Zapadno-hercegovački kanton,Umrli,448
2015,Broj,M,Kanton Sarajevo,Umrli,2197
2015,Broj,M,Kanton 10,Umrli,396
2015,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10752
2015,Broj,Ž,Unsko-sanski kanton,Umrli,1122
2015,Broj,Ž,Posavski kanton,Umrli,235
2015,Broj,Ž,Tuzlanski kanton,Umrli,2049
2015,Broj,Ž,Zeničko-dobojski kanton,Umrli,1710
2015,Broj,Ž,Bosansko-podrinjski kanton,Umrli,163
2015,Broj,Ž,Srednjobosanski kanton,Umrli,1107
2015,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1174
2015,Broj,Ž,Zapadno-hercegovački kanton,Umrli,447
2015,Broj,Ž,Kanton Sarajevo,Umrli,2272
2015,Broj,Ž,Kanton 10,Umrli,473
2016,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,21105
2016,Broj,Ukupno,Unsko-sanski kanton,Umrli,2190
2016,Broj,Ukupno,Posavski kanton,Umrli,502
2016,Broj,Ukupno,Tuzlanski kanton,Umrli,4053
2016,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3444
2016,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,318
2016,Broj,Ukupno,Srednjobosanski kanton,Umrli,2342
2016,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2222
2016,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,887
2016,Broj,Ukupno,Kanton Sarajevo,Umrli,4295
2016,Broj,Ukupno,Kanton 10,Umrli,852
2016,Broj,M,Federacija Bosne i Hercegovine,Umrli,10538
2016,Broj,M,Unsko-sanski kanton,Umrli,1074
2016,Broj,M,Posavski kanton,Umrli,261
2016,Broj,M,Tuzlanski kanton,Umrli,2029
2016,Broj,M,Zeničko-dobojski kanton,Umrli,1807
2016,Broj,M,Bosansko-podrinjski kanton,Umrli,171
2016,Broj,M,Srednjobosanski kanton,Umrli,1223
2016,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1069
2016,Broj,M,Zapadno-hercegovački kanton,Umrli,433
2016,Broj,M,Kanton Sarajevo,Umrli,2042
2016,Broj,M,Kanton 10,Umrli,429
2016,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10567
2016,Broj,Ž,Unsko-sanski kanton,Umrli,1116
2016,Broj,Ž,Posavski kanton,Umrli,241
2016,Broj,Ž,Tuzlanski kanton,Umrli,2024
2016,Broj,Ž,Zeničko-dobojski kanton,Umrli,1637
2016,Broj,Ž,Bosansko-podrinjski kanton,Umrli,147
2016,Broj,Ž,Srednjobosanski kanton,Umrli,1119
2016,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1153
2016,Broj,Ž,Zapadno-hercegovački kanton,Umrli,454
2016,Broj,Ž,Kanton Sarajevo,Umrli,2253
2016,Broj,Ž,Kanton 10,Umrli,423
2017,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,21689
2017,Broj,Ukupno,Unsko-sanski kanton,Umrli,2205
2017,Broj,Ukupno,Posavski kanton,Umrli,434
2017,Broj,Ukupno,Tuzlanski kanton,Umrli,4350
2017,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3537
2017,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,282
2017,Broj,Ukupno,Srednjobosanski kanton,Umrli,2406
2017,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2339
2017,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,892
2017,Broj,Ukupno,Kanton Sarajevo,Umrli,4400
2017,Broj,Ukupno,Kanton 10,Umrli,844
2017,Broj,M,Federacija Bosne i Hercegovine,Umrli,10979
2017,Broj,M,Unsko-sanski kanton,Umrli,1060
2017,Broj,M,Posavski kanton,Umrli,223
2017,Broj,M,Tuzlanski kanton,Umrli,2256
2017,Broj,M,Zeničko-dobojski kanton,Umrli,1812
2017,Broj,M,Bosansko-podrinjski kanton,Umrli,145
2017,Broj,M,Srednjobosanski kanton,Umrli,1252
2017,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1214
2017,Broj,M,Zapadno-hercegovački kanton,Umrli,433
2017,Broj,M,Kanton Sarajevo,Umrli,2161
2017,Broj,M,Kanton 10,Umrli,423
2017,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10710
2017,Broj,Ž,Unsko-sanski kanton,Umrli,1145
2017,Broj,Ž,Posavski kanton,Umrli,211
2017,Broj,Ž,Tuzlanski kanton,Umrli,2094
2017,Broj,Ž,Zeničko-dobojski kanton,Umrli,1725
2017,Broj,Ž,Bosansko-podrinjski kanton,Umrli,137
2017,Broj,Ž,Srednjobosanski kanton,Umrli,1154
2017,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1125
2017,Broj,Ž,Zapadno-hercegovački kanton,Umrli,459
2017,Broj,Ž,Kanton Sarajevo,Umrli,2239
2017,Broj,Ž,Kanton 10,Umrli,421
2018,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,21442
2018,Broj,Ukupno,Unsko-sanski kanton,Umrli,2260
2018,Broj,Ukupno,Posavski kanton,Umrli,496
2018,Broj,Ukupno,Tuzlanski kanton,Umrli,4233
2018,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3421
2018,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,276
2018,Broj,Ukupno,Srednjobosanski kanton,Umrli,2416
2018,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2234
2018,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,857
2018,Broj,Ukupno,Kanton Sarajevo,Umrli,4437
2018,Broj,Ukupno,Kanton 10,Umrli,812
2018,Broj,M,Federacija Bosne i Hercegovine,Umrli,10756
2018,Broj,M,Unsko-sanski kanton,Umrli,1162
2018,Broj,M,Posavski kanton,Umrli,265
2018,Broj,M,Tuzlanski kanton,Umrli,2150
2018,Broj,M,Zeničko-dobojski kanton,Umrli,1730
2018,Broj,M,Bosansko-podrinjski kanton,Umrli,130
2018,Broj,M,Srednjobosanski kanton,Umrli,1207
2018,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1112
2018,Broj,M,Zapadno-hercegovački kanton,Umrli,391
2018,Broj,M,Kanton Sarajevo,Umrli,2184
2018,Broj,M,Kanton 10,Umrli,425
2018,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10686
2018,Broj,Ž,Unsko-sanski kanton,Umrli,1098
2018,Broj,Ž,Posavski kanton,Umrli,231
2018,Broj,Ž,Tuzlanski kanton,Umrli,2083
2018,Broj,Ž,Zeničko-dobojski kanton,Umrli,1691
2018,Broj,Ž,Bosansko-podrinjski kanton,Umrli,146
2018,Broj,Ž,Srednjobosanski kanton,Umrli,1209
2018,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1122
2018,Broj,Ž,Zapadno-hercegovački kanton,Umrli,466
2018,Broj,Ž,Kanton Sarajevo,Umrli,2253
2018,Broj,Ž,Kanton 10,Umrli,387
2019,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,22024
2019,Broj,Ukupno,Unsko-sanski kanton,Umrli,2328
2019,Broj,Ukupno,Posavski kanton,Umrli,485
2019,Broj,Ukupno,Tuzlanski kanton,Umrli,4339
2019,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,3640
2019,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,322
2019,Broj,Ukupno,Srednjobosanski kanton,Umrli,2470
2019,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2276
2019,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,875
2019,Broj,Ukupno,Kanton Sarajevo,Umrli,4425
2019,Broj,Ukupno,Kanton 10,Umrli,864
2019,Broj,M,Federacija Bosne i Hercegovine,Umrli,11140
2019,Broj,M,Unsko-sanski kanton,Umrli,1190
2019,Broj,M,Posavski kanton,Umrli,253
2019,Broj,M,Tuzlanski kanton,Umrli,2209
2019,Broj,M,Zeničko-dobojski kanton,Umrli,1877
2019,Broj,M,Bosansko-podrinjski kanton,Umrli,157
2019,Broj,M,Srednjobosanski kanton,Umrli,1217
2019,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1136
2019,Broj,M,Zapadno-hercegovački kanton,Umrli,439
2019,Broj,M,Kanton Sarajevo,Umrli,2232
2019,Broj,M,Kanton 10,Umrli,430
2019,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10884
2019,Broj,Ž,Unsko-sanski kanton,Umrli,1138
2019,Broj,Ž,Posavski kanton,Umrli,232
2019,Broj,Ž,Tuzlanski kanton,Umrli,2130
2019,Broj,Ž,Zeničko-dobojski kanton,Umrli,1763
2019,Broj,Ž,Bosansko-podrinjski kanton,Umrli,165
2019,Broj,Ž,Srednjobosanski kanton,Umrli,1253
2019,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1140
2019,Broj,Ž,Zapadno-hercegovački kanton,Umrli,436
2019,Broj,Ž,Kanton Sarajevo,Umrli,2193
2019,Broj,Ž,Kanton 10,Umrli,434
2020,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,26026
2020,Broj,Ukupno,Unsko-sanski kanton,Umrli,2677
2020,Broj,Ukupno,Posavski kanton,Umrli,572
2020,Broj,Ukupno,Tuzlanski kanton,Umrli,5259
2020,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,4571
2020,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,357
2020,Broj,Ukupno,Srednjobosanski kanton,Umrli,2868
2020,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2471
2020,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,1064
2020,Broj,Ukupno,Kanton Sarajevo,Umrli,5254
2020,Broj,Ukupno,Kanton 10,Umrli,933
2020,Broj,M,Federacija Bosne i Hercegovine,Umrli,13525
2020,Broj,M,Unsko-sanski kanton,Umrli,1382
2020,Broj,M,Posavski kanton,Umrli,284
2020,Broj,M,Tuzlanski kanton,Umrli,2691
2020,Broj,M,Zeničko-dobojski kanton,Umrli,2431
2020,Broj,M,Bosansko-podrinjski kanton,Umrli,196
2020,Broj,M,Srednjobosanski kanton,Umrli,1539
2020,Broj,M,Hercegovačko-neretvanski kanton,Umrli,1271
2020,Broj,M,Zapadno-hercegovački kanton,Umrli,552
2020,Broj,M,Kanton Sarajevo,Umrli,2704
2020,Broj,M,Kanton 10,Umrli,475
2020,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,12501
2020,Broj,Ž,Unsko-sanski kanton,Umrli,1295
2020,Broj,Ž,Posavski kanton,Umrli,288
2020,Broj,Ž,Tuzlanski kanton,Umrli,2568
2020,Broj,Ž,Zeničko-dobojski kanton,Umrli,2140
2020,Broj,Ž,Bosansko-podrinjski kanton,Umrli,161
2020,Broj,Ž,Srednjobosanski kanton,Umrli,1329
2020,Broj,Ž,Hercegovačko-neretvanski kanton,Umrli,1200
2020,Broj,Ž,Zapadno-hercegovački kanton,Umrli,512
2020,Broj,Ž,Kanton Sarajevo,Umrli,2550
2020,Broj,Ž,Kanton 10,Umrli,458
2021,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,29086
2021,Broj,Ukupno,Unsko-sanski kanton,Umrli,2806
2021,Broj,Ukupno,Posavski kanton,Umrli,587
2021,Broj,Ukupno,Tuzlanski kanton,Umrli,5769
2021,Broj,Ukupno,Zeničko-dobojski kanton,Umrli,4986
2021,Broj,Ukupno,Bosansko-podrinjski kanton,Umrli,388
2021,Broj,Ukupno,Srednjobosanski kanton,Umrli,3048
2021,Broj,Ukupno,Hercegovačko-neretvanski kanton,Umrli,2995
2021,Broj,Ukupno,Zapadno-hercegovački kanton,Umrli,1208
2021,Broj,Ukupno,Kanton Sarajevo,Umrli,6241
2021,Broj,Ukupno,Kanton 10,Umrli,1058
