Year,UNIT_MEASURE,Пол,Старосна доб,Value
2003,Број,Оба пола,61,21348
2003,Број,Оба пола,62,22815
2003,Број,Оба пола,63,23977
2003,Број,Оба пола,64,22381
2003,Број,Оба пола,65,22388
2003,Број,Оба пола,66,21757
2003,Број,Оба пола,67,21178
2003,Број,Оба пола,68,20198
2003,Број,Оба пола,69,18793
2003,Број,Оба пола,70,16981
2003,Број,Оба пола,71,16458
2003,Број,Оба пола,72,15077
2003,Број,Оба пола,73,13941
2003,Број,Оба пола,74,12227
2003,Број,Оба пола,75,10704
2003,Број,Оба пола,76,8903
2003,Број,Оба пола,77,7819
2003,Број,Оба пола,78,6368
2003,Број,Оба пола,79,5388
2003,Број,Оба пола,80,4563
2003,Број,Оба пола,81,3714
2003,Број,Оба пола,82,3394
2003,Број,Оба пола,83,2438
2003,Број,Оба пола,84,1253
2003,Број,Оба пола,85+,6275
2003,Број,M,Укупно,1087505
2003,Број,M,0,12394
2003,Број,M,1,12390
2003,Број,M,2,12812
2003,Број,M,3,13170
2003,Број,M,4,13865
2003,Број,M,5,15626
2003,Број,M,6,18211
2003,Број,M,7,18293
2003,Број,M,8,17447
2003,Број,M,9,14173
2003,Број,M,10,13321
2003,Број,M,11,15155
2003,Број,M,12,16799
2003,Број,M,13,16949
2003,Број,M,14,16708
2003,Број,M,15,17306
2003,Број,M,16,17363
2003,Број,M,17,17177
2003,Број,M,18,17241
2003,Број,M,19,17553
2003,Број,M,20,16923
2003,Број,M,21,16968
2003,Број,M,22,17092
2003,Број,M,23,16631
2003,Број,M,24,16445
2003,Број,M,25,16354
2003,Број,M,26,16207
2003,Број,M,27,16635
2003,Број,M,28,16072
2003,Број,M,29,15820
2003,Број,M,30,15529
2003,Број,M,31,16320
2003,Број,M,32,15955
2003,Број,M,33,15308
2003,Број,M,34,16442
2003,Број,M,35,16526
2003,Број,M,36,17012
2003,Број,M,37,17403
2003,Број,M,38,17509
2003,Број,M,39,17695
2003,Број,M,40,17772
2003,Број,M,41,18309
2003,Број,M,42,18172
2003,Број,M,43,17877
2003,Број,M,44,18265
2003,Број,M,45,16939
2003,Број,M,46,16535
2003,Број,M,47,16878
2003,Број,M,48,16764
2003,Број,M,49,16350
2003,Број,M,50,15838
2003,Број,M,51,14339
2003,Број,M,52,13305
2003,Број,M,53,13365
2003,Број,M,54,12507
2003,Број,M,55,11201
2003,Број,M,56,11869
2003,Број,M,57,9354
2003,Број,M,58,8647
2003,Број,M,59,8600
2003,Број,M,60,8537
2003,Број,M,61,9983
2003,Број,M,62,10471
2003,Број,M,63,10908
2003,Број,M,64,10215
2003,Број,M,65,10059
2003,Број,M,66,9864
2003,Број,M,67,9625
2003,Број,M,68,8898
2003,Број,M,69,8259
2003,Број,M,70,7377
2003,Број,M,71,7222
2003,Број,M,72,6646
2003,Број,M,73,5954
2003,Број,M,74,5173
2003,Број,M,75,4297
2003,Број,M,76,3377
2003,Број,M,77,2718
2003,Број,M,78,2054
2003,Број,M,79,1746
2003,Број,M,80,1369
2003,Број,M,81,1104
2003,Број,M,82,1011
2003,Број,M,83,714
2003,Број,M,84,363
2003,Број,M,85+,1876
2003,Број,Ж,Укупно,1134574
2003,Број,Ж,0,11541
2003,Број,Ж,1,11692
2003,Број,Ж,2,12243
2003,Број,Ж,3,12667
2003,Број,Ж,4,13549
2003,Број,Ж,5,14905
2003,Број,Ж,6,16956
2003,Број,Ж,7,17141
2003,Број,Ж,8,16700
2003,Број,Ж,9,13266
2003,Број,Ж,10,12433
2003,Број,Ж,11,15028
2003,Број,Ж,12,15912
2003,Број,Ж,13,15934
2003,Број,Ж,14,16059
2003,Број,Ж,15,16502
2003,Број,Ж,16,16144
2003,Број,Ж,17,16280
2003,Број,Ж,18,16316
2003,Број,Ж,19,17053
2003,Број,Ж,20,16364
2003,Број,Ж,21,16177
2003,Број,Ж,22,16487
2003,Број,Ж,23,16147
2003,Број,Ж,24,15963
2003,Број,Ж,25,16033
2003,Број,Ж,26,16096
2003,Број,Ж,27,16516
2003,Број,Ж,28,16062
2003,Број,Ж,29,16001
2003,Број,Ж,30,15904
2003,Број,Ж,31,16298
2003,Број,Ж,32,15977
2003,Број,Ж,33,15309
2003,Број,Ж,34,16311
2003,Број,Ж,35,16556
2003,Број,Ж,36,17098
2003,Број,Ж,37,17556
2003,Број,Ж,38,17877
2003,Број,Ж,39,17726
2003,Број,Ж,40,18014
2003,Број,Ж,41,18814
2003,Број,Ж,42,18489
2003,Број,Ж,43,18503
2003,Број,Ж,44,18283
2003,Број,Ж,45,17752
2003,Број,Ж,46,16691
2003,Број,Ж,47,16946
2003,Број,Ж,48,17418
2003,Број,Ж,49,16379
2003,Број,Ж,50,16772
2003,Број,Ж,51,15320
2003,Број,Ж,52,14317
2003,Број,Ж,53,14546
2003,Број,Ж,54,14000
2003,Број,Ж,55,12765
2003,Број,Ж,56,13354
2003,Број,Ж,57,10426
2003,Број,Ж,58,10008
2003,Број,Ж,59,9684
2003,Број,Ж,60,10259
2003,Број,Ж,61,11365
2003,Број,Ж,62,12344
2003,Број,Ж,63,13069
2003,Број,Ж,64,12166
2003,Број,Ж,65,12329
2003,Број,Ж,66,11893
2003,Број,Ж,67,11553
2003,Број,Ж,68,11300
2003,Број,Ж,69,10534
2003,Број,Ж,70,9604
2003,Број,Ж,71,9236
2003,Број,Ж,72,8431
2003,Број,Ж,73,7987
2003,Број,Ж,74,7054
2003,Број,Ж,75,6407
2003,Број,Ж,76,5526
2003,Број,Ж,77,5101
2003,Број,Ж,78,4314
2003,Број,Ж,79,3642
2003,Број,Ж,80,3194
2003,Број,Ж,81,2610
2003,Број,Ж,82,2383
2003,Број,Ж,83,1724
2003,Број,Ж,84,890
2003,Број,Ж,85+,4399
2004,Број,Оба пола,Укупно,2227181
2004,Број,Оба пола,0,23195
2004,Број,Оба пола,1,23921
2004,Број,Оба пола,2,24072
2004,Број,Оба пола,3,25050
2004,Број,Оба пола,4,25831
2004,Број,Оба пола,5,27410
2004,Број,Оба пола,6,30527
2004,Број,Оба пола,7,35163
2004,Број,Оба пола,8,35428
2004,Број,Оба пола,9,34143
2004,Број,Оба пола,10,27437
2004,Број,Оба пола,11,25751
2004,Број,Оба пола,12,30178
2004,Број,Оба пола,13,32705
2004,Број,Оба пола,14,32875
2004,Број,Оба пола,15,32762
2004,Број,Оба пола,16,33792
2004,Број,Оба пола,17,33495
2004,Број,Оба пола,18,33440
2004,Број,Оба пола,19,33537
2004,Број,Оба пола,20,34590
2004,Број,Оба пола,21,33265
2004,Број,Оба пола,22,33121
2004,Број,Оба пола,23,33561
2004,Број,Оба пола,24,32763
2004,Број,Оба пола,25,32388
2004,Број,Оба пола,26,32370
2004,Број,Оба пола,27,32288
2004,Број,Оба пола,28,33122
2004,Број,Оба пола,29,32119
2004,Број,Оба пола,30,31797
2004,Број,Оба пола,31,31409
2004,Број,Оба пола,32,32601
2004,Број,Оба пола,33,31907
2004,Број,Оба пола,34,30593
2004,Број,Оба пола,35,32724
2004,Број,Оба пола,36,33051
2004,Број,Оба пола,37,34081
2004,Број,Оба пола,38,34907
2004,Број,Оба пола,39,35333
2004,Број,Оба пола,40,35366
2004,Број,Оба пола,41,35714
2004,Број,Оба пола,42,37064
2004,Број,Оба пола,43,36590
2004,Број,Оба пола,44,36289
2004,Број,Оба пола,45,36458
2004,Број,Оба пола,46,34596
2004,Број,Оба пола,47,33115
2004,Број,Оба пола,48,33687
2004,Број,Оба пола,49,34039
2004,Број,Оба пола,50,32604
2004,Број,Оба пола,51,32444
2004,Број,Оба пола,52,29504
2004,Број,Оба пола,53,27454
2004,Број,Оба пола,54,27718
2004,Број,Оба пола,55,26332
2004,Број,Оба пола,56,23778
2004,Број,Оба пола,57,25021
2004,Број,Оба пола,58,19578
2004,Број,Оба пола,59,18438
2004,Број,Оба пола,60,18063
2004,Број,Оба пола,61,18526
2004,Број,Оба пола,62,20988
2004,Број,Оба пола,63,22420
2004,Број,Оба пола,64,23546
2004,Број,Оба пола,65,21891
2004,Број,Оба пола,66,21868
2004,Број,Оба пола,67,21236
2004,Број,Оба пола,68,20558
2004,Број,Оба пола,69,19586
2004,Број,Оба пола,70,18122
2004,Број,Оба пола,71,16305
2004,Број,Оба пола,72,15757
2004,Број,Оба пола,73,14393
2004,Број,Оба пола,74,13204
2004,Број,Оба пола,75,11496
2004,Број,Оба пола,76,10043
2004,Број,Оба пола,77,8293
2004,Број,Оба пола,78,7185
2004,Број,Оба пола,79,5823
2004,Број,Оба пола,80,4854
2004,Број,Оба пола,81,4080
2004,Број,Оба пола,82,3299
2004,Број,Оба пола,83,2982
2004,Број,Оба пола,84,2112
2004,Број,Оба пола,85+,6060
2004,Број,M,Укупно,1090109
2004,Број,M,0,11949
2004,Број,M,1,12385
2004,Број,M,2,12387
2004,Број,M,3,12809
2004,Број,M,4,13166
2004,Број,M,5,13862
2004,Број,M,6,15622
2004,Број,M,7,18209
2004,Број,M,8,18288
2004,Број,M,9,17445
2004,Број,M,10,14173
2004,Број,M,11,13320
2004,Број,M,12,15152
2004,Број,M,13,16795
2004,Број,M,14,16944
2004,Број,M,15,16703
2004,Број,M,16,17296
2004,Број,M,17,17355
2004,Број,M,18,17164
2004,Број,M,19,17225
2004,Број,M,20,17542
2004,Број,M,21,16907
2004,Број,M,22,16953
2004,Број,M,23,17082
2004,Број,M,24,16617
2004,Број,M,25,16426
2004,Број,M,26,16340
2004,Број,M,27,16195
2004,Број,M,28,16616
2004,Број,M,29,16061
2004,Број,M,30,15804
2004,Број,M,31,15514
2004,Број,M,32,16306
2004,Број,M,33,15941
2004,Број,M,34,15297
2004,Број,M,35,16427
2004,Број,M,36,16509
2004,Број,M,37,16994
2004,Број,M,38,17370
2004,Број,M,39,17470
2004,Број,M,40,17655
2004,Број,M,41,17723
2004,Број,M,42,18264
2004,Број,M,43,18123
2004,Број,M,44,17823
2004,Број,M,45,18205
2004,Број,M,46,16875
2004,Број,M,47,16465
2004,Број,M,48,16789
2004,Број,M,49,16672
2004,Број,M,50,16267
2004,Број,M,51,15735
2004,Број,M,52,14232
2004,Број,M,53,13189
2004,Број,M,54,13249
2004,Број,M,55,12388
2004,Број,M,56,11082
2004,Број,M,57,11745
2004,Број,M,58,9223
2004,Број,M,59,8493
2004,Број,M,60,8472
2004,Број,M,61,8380
2004,Број,M,62,9773
2004,Број,M,63,10226
2004,Број,M,64,10647
2004,Број,M,65,9947
2004,Број,M,66,9770
2004,Број,M,67,9558
2004,Број,M,68,9259
2004,Број,M,69,8559
2004,Број,M,70,7876
2004,Број,M,71,6979
2004,Број,M,72,6850
2004,Број,M,73,6277
2004,Број,M,74,5580
2004,Број,M,75,4806
2004,Број,M,76,3981
2004,Број,M,77,3095
2004,Број,M,78,2455
2004,Број,M,79,1855
2004,Број,M,80,1538
2004,Број,M,81,1203
2004,Број,M,82,946
2004,Број,M,83,865
2004,Број,M,84,607
2004,Број,M,85+,1788
2004,Број,Ж,Укупно,1137072
2004,Број,Ж,0,11246
2004,Број,Ж,1,11536
2004,Број,Ж,2,11685
2004,Број,Ж,3,12241
2004,Број,Ж,4,12665
2004,Број,Ж,5,13548
2004,Број,Ж,6,14905
2004,Број,Ж,7,16954
2004,Број,Ж,8,17140
2004,Број,Ж,9,16698
2004,Број,Ж,10,13264
2004,Број,Ж,11,12431
2004,Број,Ж,12,15026
2004,Број,Ж,13,15910
2004,Број,Ж,14,15931
2004,Број,Ж,15,16059
2004,Број,Ж,16,16496
2004,Број,Ж,17,16140
2004,Број,Ж,18,16276
2004,Број,Ж,19,16312
2004,Број,Ж,20,17048
2004,Број,Ж,21,16358
2004,Број,Ж,22,16168
2004,Број,Ж,23,16479
2004,Број,Ж,24,16146
2004,Број,Ж,25,15962
2004,Број,Ж,26,16030
2004,Број,Ж,27,16093
2004,Број,Ж,28,16506
2004,Број,Ж,29,16058
2004,Број,Ж,30,15993
2004,Број,Ж,31,15895
2004,Број,Ж,32,16295
2004,Број,Ж,33,15966
2004,Број,Ж,34,15296
2004,Број,Ж,35,16297
2004,Број,Ж,36,16542
2004,Број,Ж,37,17087
2004,Број,Ж,38,17537
2004,Број,Ж,39,17863
2004,Број,Ж,40,17711
2004,Број,Ж,41,17991
2004,Број,Ж,42,18800
2004,Број,Ж,43,18467
2004,Број,Ж,44,18466
2004,Број,Ж,45,18253
2004,Број,Ж,46,17721
2004,Број,Ж,47,16650
2004,Број,Ж,48,16898
2004,Број,Ж,49,17367
2004,Број,Ж,50,16337
2004,Број,Ж,51,16709
2004,Број,Ж,52,15272
2004,Број,Ж,53,14265
2004,Број,Ж,54,14469
2004,Број,Ж,55,13944
2004,Број,Ж,56,12696
2004,Број,Ж,57,13276
2004,Број,Ж,58,10355
2004,Број,Ж,59,9945
2004,Број,Ж,60,9591
2004,Број,Ж,61,10146
2004,Број,Ж,62,11215
2004,Број,Ж,63,12194
2004,Број,Ж,64,12899
2004,Број,Ж,65,11944
2004,Број,Ж,66,12098
2004,Број,Ж,67,11678
2004,Број,Ж,68,11299
2004,Број,Ж,69,11027
2004,Број,Ж,70,10246
2004,Број,Ж,71,9326
2004,Број,Ж,72,8907
2004,Број,Ж,73,8116
2004,Број,Ж,74,7624
2004,Број,Ж,75,6690
2004,Број,Ж,76,6062
2004,Број,Ж,77,5198
2004,Број,Ж,78,4730
2004,Број,Ж,79,3968
2004,Број,Ж,80,3316
2004,Број,Ж,81,2877
2004,Број,Ж,82,2353
2004,Број,Ж,83,2117
2004,Број,Ж,84,1505
2004,Број,Ж,85+,4272
2005,Број,Оба пола,Укупно,2231764
2005,Број,Оба пола,0,23158
2005,Број,Оба пола,1,23175
2005,Број,Оба пола,2,23917
2005,Број,Оба пола,3,24067
2005,Број,Оба пола,4,25048
2005,Број,Оба пола,5,25827
2005,Број,Оба пола,6,27400
2005,Број,Оба пола,7,30524
2005,Број,Оба пола,8,35161
2005,Број,Оба пола,9,35423
2005,Број,Оба пола,10,34134
2005,Број,Оба пола,11,27434
2005,Број,Оба пола,12,25750
2005,Број,Оба пола,13,30167
2005,Број,Оба пола,14,32697
2005,Број,Оба пола,15,32868
2005,Број,Оба пола,16,32752
2005,Број,Оба пола,17,33783
2005,Број,Оба пола,18,33476
2005,Број,Оба пола,19,33427
2005,Број,Оба пола,20,33525
2005,Број,Оба пола,21,34562
2005,Број,Оба пола,22,33254
2005,Број,Оба пола,23,33105
2005,Број,Оба пола,24,33536
2005,Број,Оба пола,25,32743
2005,Број,Оба пола,26,32364
2005,Број,Оба пола,27,32351
2005,Број,Оба пола,28,32265
2005,Број,Оба пола,29,33108
2005,Број,Оба пола,30,32098
2005,Број,Оба пола,31,31777
2005,Број,Оба пола,32,31382
2005,Број,Оба пола,33,32574
2005,Број,Оба пола,34,31882
2005,Број,Оба пола,35,30565
2005,Број,Оба пола,36,32698
2005,Број,Оба пола,37,33010
2005,Број,Оба пола,38,34052
2005,Број,Оба пола,39,34852
2005,Број,Оба пола,40,35287
2005,Број,Оба пола,41,35310
2005,Број,Оба пола,42,35650
2005,Број,Оба пола,43,36987
2005,Број,Оба пола,44,36523
2005,Број,Оба пола,45,36202
2005,Број,Оба пола,46,36361
2005,Број,Оба пола,47,34498
2005,Број,Оба пола,48,32989
2005,Број,Оба пола,49,33532
2005,Број,Оба пола,50,33893
2005,Број,Оба пола,51,32452
2005,Број,Оба пола,52,32281
2005,Број,Оба пола,53,29355
2005,Број,Оба пола,54,27269
2005,Број,Оба пола,55,27525
2005,Број,Оба пола,56,26158
2005,Број,Оба пола,57,23567
2005,Број,Оба пола,58,24819
2005,Број,Оба пола,59,19364
2005,Број,Оба пола,60,18250
2005,Број,Оба пола,61,17812
2005,Број,Оба пола,62,18259
2005,Број,Оба пола,63,20615
2005,Број,Оба пола,64,21974
2005,Број,Оба пола,65,23090
2005,Број,Оба пола,66,21401
2005,Број,Оба пола,67,21290
2005,Број,Оба пола,68,20581
2005,Број,Оба пола,69,19903
2005,Број,Оба пола,70,18912
2005,Број,Оба пола,71,17471
2005,Број,Оба пола,72,15590
2005,Број,Оба пола,73,14977
2005,Број,Оба пола,74,13608
2005,Број,Оба пола,75,12417
2005,Број,Оба пола,76,10727
2005,Број,Оба пола,77,9376
2005,Број,Оба пола,78,7627
2005,Број,Оба пола,79,6585
2005,Број,Оба пола,80,5274
2005,Број,Оба пола,81,4356
2005,Број,Оба пола,82,3648
2005,Број,Оба пола,83,2920
2005,Број,Оба пола,84,2539
2005,Број,Оба пола,85+,6649
2005,Број,M,Укупно,1092376
2005,Број,M,0,11873
2005,Број,M,1,11935
2005,Број,M,2,12381
2005,Број,M,3,12387
2005,Број,M,4,12808
2005,Број,M,5,13164
2005,Број,M,6,13857
2005,Број,M,7,15620
2005,Број,M,8,18207
2005,Број,M,9,18286
2005,Број,M,10,17439
2005,Број,M,11,14172
2005,Број,M,12,13320
2005,Број,M,13,15143
2005,Број,M,14,16791
2005,Број,M,15,16942
2005,Број,M,16,16697
2005,Број,M,17,17291
2005,Број,M,18,17341
2005,Број,M,19,17153
2005,Број,M,20,17215
2005,Број,M,21,17525
2005,Број,M,22,16898
2005,Број,M,23,16943
2005,Број,M,24,17064
2005,Број,M,25,16603
2005,Број,M,26,16406
2005,Број,M,27,16325
2005,Број,M,28,16177
2005,Број,M,29,16603
2005,Број,M,30,16050
2005,Број,M,31,15790
2005,Број,M,32,15496
2005,Број,M,33,16284
2005,Број,M,34,15923
2005,Број,M,35,15278
2005,Број,M,36,16412
2005,Број,M,37,16480
2005,Број,M,38,16978
2005,Број,M,39,17327
2005,Број,M,40,17445
2005,Број,M,41,17616
2005,Број,M,42,17680
2005,Број,M,43,18218
2005,Број,M,44,18078
2005,Број,M,45,17773
2005,Број,M,46,18142
2005,Број,M,47,16813
2005,Број,M,48,16384
2005,Број,M,49,16679
2005,Број,M,50,16581
2005,Број,M,51,16162
2005,Број,M,52,15623
2005,Број,M,53,14149
2005,Број,M,54,13061
2005,Број,M,55,13108
2005,Број,M,56,12277
2005,Број,M,57,10956
2005,Број,M,58,11616
2005,Број,M,59,9093
2005,Број,M,60,8377
2005,Број,M,61,8325
2005,Број,M,62,8226
2005,Број,M,63,9553
2005,Број,M,64,9950
2005,Број,M,65,10384
2005,Број,M,66,9650
2005,Број,M,67,9421
2005,Број,M,68,9172
2005,Број,M,69,8901
2005,Број,M,70,8199
2005,Број,M,71,7531
2005,Број,M,72,6584
2005,Број,M,73,6435
2005,Број,M,74,5878
2005,Број,M,75,5187
2005,Број,M,76,4404
2005,Број,M,77,3671
2005,Број,M,78,2803
2005,Број,M,79,2193
2005,Број,M,80,1646
2005,Број,M,81,1345
2005,Број,M,82,1059
2005,Број,M,83,809
2005,Број,M,84,728
2005,Број,M,85+,1907
2005,Број,Ж,Укупно,1139388
2005,Број,Ж,0,11285
2005,Број,Ж,1,11240
2005,Број,Ж,2,11536
2005,Број,Ж,3,11680
2005,Број,Ж,4,12240
2005,Број,Ж,5,12663
2005,Број,Ж,6,13543
2005,Број,Ж,7,14904
2005,Број,Ж,8,16954
2005,Број,Ж,9,17137
2005,Број,Ж,10,16695
2005,Број,Ж,11,13262
2005,Број,Ж,12,12430
2005,Број,Ж,13,15024
2005,Број,Ж,14,15906
2005,Број,Ж,15,15926
2005,Број,Ж,16,16055
2005,Број,Ж,17,16492
2005,Број,Ж,18,16135
2005,Број,Ж,19,16274
2005,Број,Ж,20,16310
2005,Број,Ж,21,17037
2005,Број,Ж,22,16356
2005,Број,Ж,23,16162
2005,Број,Ж,24,16472
2005,Број,Ж,25,16140
2005,Број,Ж,26,15958
2005,Број,Ж,27,16026
2005,Број,Ж,28,16088
2005,Број,Ж,29,16505
2005,Број,Ж,30,16048
2005,Број,Ж,31,15987
2005,Број,Ж,32,15886
2005,Број,Ж,33,16290
2005,Број,Ж,34,15959
2005,Број,Ж,35,15287
2005,Број,Ж,36,16286
2005,Број,Ж,37,16530
2005,Број,Ж,38,17074
2005,Број,Ж,39,17525
2005,Број,Ж,40,17842
2005,Број,Ж,41,17694
2005,Број,Ж,42,17970
2005,Број,Ж,43,18769
2005,Број,Ж,44,18445
2005,Број,Ж,45,18429
2005,Број,Ж,46,18219
2005,Број,Ж,47,17685
2005,Број,Ж,48,16605
2005,Број,Ж,49,16853
2005,Број,Ж,50,17312
2005,Број,Ж,51,16290
2005,Број,Ж,52,16658
2005,Број,Ж,53,15206
2005,Број,Ж,54,14208
2005,Број,Ж,55,14417
2005,Број,Ж,56,13881
2005,Број,Ж,57,12611
2005,Број,Ж,58,13203
2005,Број,Ж,59,10271
2005,Број,Ж,60,9873
2005,Број,Ж,61,9487
2005,Број,Ж,62,10033
2005,Број,Ж,63,11062
2005,Број,Ж,64,12024
2005,Број,Ж,65,12706
2005,Број,Ж,66,11751
2005,Број,Ж,67,11869
2005,Број,Ж,68,11409
2005,Број,Ж,69,11002
2005,Број,Ж,70,10713
2005,Број,Ж,71,9940
2005,Број,Ж,72,9006
2005,Број,Ж,73,8542
2005,Број,Ж,74,7730
2005,Број,Ж,75,7230
2005,Број,Ж,76,6323
2005,Број,Ж,77,5705
2005,Број,Ж,78,4824
2005,Број,Ж,79,4392
2005,Број,Ж,80,3628
2005,Број,Ж,81,3011
2005,Број,Ж,82,2589
2005,Број,Ж,83,2111
2005,Број,Ж,84,1811
2005,Број,Ж,85+,4742
2006,Број,Оба пола,Укупно,2230967
2006,Број,Оба пола,0,23005
2006,Број,Оба пола,1,23149
2006,Број,Оба пола,2,23170
2006,Број,Оба пола,3,23910
2006,Број,Оба пола,4,24064
2006,Број,Оба пола,5,25044
2006,Број,Оба пола,6,25824
2006,Број,Оба пола,7,27393
2006,Број,Оба пола,8,30519
2006,Број,Оба пола,9,35157
2006,Број,Оба пола,10,35416
2006,Број,Оба пола,11,34131
2006,Број,Оба пола,12,27431
2006,Број,Оба пола,13,25742
2006,Број,Оба пола,14,30164
2006,Број,Оба пола,15,32691
2006,Број,Оба пола,16,32751
2006,Број,Оба пола,17,32634
2006,Број,Оба пола,18,33663
2006,Број,Оба пола,19,33356
2006,Број,Оба пола,20,33296
2006,Број,Оба пола,21,33399
2006,Број,Оба пола,22,34432
2006,Број,Оба пола,23,33134
2006,Број,Оба пола,24,32980
2006,Број,Оба пола,25,33408
2006,Број,Оба пола,26,32614
2006,Број,Оба пола,27,32243
2006,Број,Оба пола,28,32223
2006,Број,Оба пола,29,32148
2006,Број,Оба пола,30,32979
2006,Број,Оба пола,31,31965
2006,Број,Оба пола,32,31654
2006,Број,Оба пола,33,31254
2006,Број,Оба пола,34,32439
2006,Број,Оба пола,35,31756
2006,Број,Оба пола,36,30427
2006,Број,Оба пола,37,32561
2006,Број,Оба пола,38,32871
2006,Број,Оба пола,39,33899
2006,Број,Оба пола,40,34688
2006,Број,Оба пола,41,35135
2006,Број,Оба пола,42,35130
2006,Број,Оба пола,43,35484
2006,Број,Оба пола,44,36812
2006,Број,Оба пола,45,36341
2006,Број,Оба пола,46,35989
2006,Број,Оба пола,47,36133
2006,Број,Оба пола,48,34288
2006,Број,Оба пола,49,32735
2006,Број,Оба пола,50,33286
2006,Број,Оба пола,51,33638
2006,Број,Оба пола,52,32170
2006,Број,Оба пола,53,31975
2006,Број,Оба пола,54,29075
2006,Број,Оба пола,55,26959
2006,Број,Оба пола,56,27216
2006,Број,Оба пола,57,25853
2006,Број,Оба пола,58,23245
2006,Број,Оба пола,59,24480
2006,Број,Оба пола,60,19033
2006,Број,Оба пола,61,17913
2006,Број,Оба пола,62,17457
2006,Број,Оба пола,63,17855
2006,Број,Оба пола,64,20111
2006,Број,Оба пола,65,21406
2006,Број,Оба пола,66,22493
2006,Број,Оба пола,67,20926
2006,Број,Оба пола,68,20703
2006,Број,Оба пола,69,19953
2006,Број,Оба пола,70,19307
2006,Број,Оба пола,71,18160
2006,Број,Оба пола,72,16760
2006,Број,Оба пола,73,14919
2006,Број,Оба пола,74,14229
2006,Број,Оба пола,75,12814
2006,Број,Оба пола,76,11650
2006,Број,Оба пола,77,9997
2006,Број,Оба пола,78,8698
2006,Број,Оба пола,79,7037
2006,Број,Оба пола,80,6013
2006,Број,Оба пола,81,4770
2006,Број,Оба пола,82,3895
2006,Број,Оба пола,83,3238
2006,Број,Оба пола,84,2544
2006,Број,Оба пола,85+,7558
2006,Број,M,Укупно,1092011
2006,Број,M,0,11774
2006,Број,M,1,11869
2006,Број,M,2,11932
2006,Број,M,3,12378
2006,Број,M,4,12384
2006,Број,M,5,12806
2006,Број,M,6,13163
2006,Број,M,7,13853
2006,Број,M,8,15616
2006,Број,M,9,18204
2006,Број,M,10,18285
2006,Број,M,11,17437
2006,Број,M,12,14170
2006,Број,M,13,13313
2006,Број,M,14,15141
2006,Број,M,15,16786
2006,Број,M,16,16828
2006,Број,M,17,16689
2006,Број,M,18,17174
2006,Број,M,19,17334
2006,Број,M,20,17028
2006,Број,M,21,17201
2006,Број,M,22,17404
2006,Број,M,23,16888
2006,Број,M,24,16822
2006,Број,M,25,17049
2006,Број,M,26,16479
2006,Број,M,27,16396
2006,Број,M,28,16202
2006,Број,M,29,16170
2006,Број,M,30,16480
2006,Број,M,31,16039
2006,Број,M,32,15672
2006,Број,M,33,15482
2006,Број,M,34,16159
2006,Број,M,35,15910
2006,Број,M,36,15155
2006,Број,M,37,16396
2006,Број,M,38,16353
2006,Број,M,39,16943
2006,Број,M,40,17182
2006,Број,M,41,17412
2006,Број,M,42,17464
2006,Број,M,43,17648
2006,Број,M,44,18070
2006,Број,M,45,18026
2006,Број,M,46,17607
2006,Број,M,47,18060
2006,Број,M,48,16645
2006,Број,M,49,16288
2006,Број,M,50,16474
2006,Број,M,51,16476
2006,Број,M,52,15934
2006,Број,M,53,15492
2006,Број,M,54,13925
2006,Број,M,55,12923
2006,Број,M,56,12866
2006,Број,M,57,12147
2006,Број,M,58,10704
2006,Број,M,59,11465
2006,Број,M,60,8853
2006,Број,M,61,8236
2006,Број,M,62,8072
2006,Број,M,63,8056
2006,Број,M,64,9197
2006,Број,M,65,9657
2006,Број,M,66,9991
2006,Број,M,67,9362
2006,Број,M,68,9105
2006,Број,M,69,8809
2006,Број,M,70,8590
2006,Број,M,71,7817
2006,Број,M,72,7151
2006,Број,M,73,6251
2006,Број,M,74,6036
2006,Број,M,75,5481
2006,Број,M,76,4805
2006,Број,M,77,4074
2006,Број,M,78,3367
2006,Број,M,79,2543
2006,Број,M,80,1988
2006,Број,M,81,1461
2006,Број,M,82,1194
2006,Број,M,83,933
2006,Број,M,84,686
2006,Број,M,85+,2124
2006,Број,Ж,Укупно,1138956
2006,Број,Ж,0,11231
2006,Број,Ж,1,11280
2006,Број,Ж,2,11238
2006,Број,Ж,3,11532
2006,Број,Ж,4,11680
2006,Број,Ж,5,12238
2006,Број,Ж,6,12661
2006,Број,Ж,7,13540
2006,Број,Ж,8,14903
2006,Број,Ж,9,16953
2006,Број,Ж,10,17131
2006,Број,Ж,11,16694
2006,Број,Ж,12,13261
2006,Број,Ж,13,12429
2006,Број,Ж,14,15023
2006,Број,Ж,15,15905
2006,Број,Ж,16,15923
2006,Број,Ж,17,15945
2006,Број,Ж,18,16489
2006,Број,Ж,19,16022
2006,Број,Ж,20,16268
2006,Број,Ж,21,16198
2006,Број,Ж,22,17028
2006,Број,Ж,23,16246
2006,Број,Ж,24,16158
2006,Број,Ж,25,16359
2006,Број,Ж,26,16135
2006,Број,Ж,27,15847
2006,Број,Ж,28,16021
2006,Број,Ж,29,15978
2006,Број,Ж,30,16499
2006,Број,Ж,31,15926
2006,Број,Ж,32,15982
2006,Број,Ж,33,15772
2006,Број,Ж,34,16280
2006,Број,Ж,35,15846
2006,Број,Ж,36,15272
2006,Број,Ж,37,16165
2006,Број,Ж,38,16518
2006,Број,Ж,39,16956
