Year,UNIT_MEASURE,Općina,Spol,Starosna dob,Value
2013,Broj,Jablanica,M,Ukupno,5027
2013,Broj,Jajce,M,Ukupno,13856
2013,Broj,Kakanj,M,Ukupno,18651
2013,Broj,Kalesija,M,Ukupno,16597
2013,Broj,Kiseljak,M,Ukupno,10285
2013,Broj,Kladanj,M,Ukupno,6108
2013,Broj,Ključ,M,Ukupno,8365
2013,Broj,Konjic,M,Ukupno,12360
2013,Broj,Kreševo,M,Ukupno,2597
2013,Broj,Krupa Na Uni,M,Ukupno,862
2013,Broj,Kupres-FBiH,M,Ukupno,2541
2013,Broj,Livno,M,Ukupno,17024
2013,Broj,Lukavac,M,Ukupno,21786
2013,Broj,Ljubuški,M,Ukupno,14022
2013,Broj,Maglaj,M,Ukupno,11430
2013,Broj,Mostar,M,Ukupno,51210
2013,Broj,Neum,M,Ukupno,2344
2013,Broj,Sarajevo-Novi Grad,M,Ukupno,55735
2013,Broj,Novi Travnik,M,Ukupno,11862
2013,Broj,Sarajevo-Novo Sarajevo,M,Ukupno,29580
2013,Broj,Odžak,M,Ukupno,9373
2013,Broj,Olovo,M,Ukupno,5084
2013,Broj,Orašje,M,Ukupno,10059
2013,Broj,Pale-FBiH,M,Ukupno,456
2013,Broj,Posušje,M,Ukupno,10287
2013,Broj,Prozor,M,Ukupno,7210
2013,Broj,Ravno,M,Ukupno,1657
2013,Broj,Sanski Most,M,Ukupno,20826
2013,Broj,Sapna,M,Ukupno,5739
2013,Broj,Srebrenik,M,Ukupno,19348
2013,Broj,Sarajevo-Stari Grad,M,Ukupno,17482
2013,Broj,Stolac,M,Ukupno,7326
2013,Broj,Široki Brijeg,M,Ukupno,14381
2013,Broj,Teočak,M,Ukupno,3767
2013,Broj,Tešanj,M,Ukupno,21376
2013,Broj,Tomislavgrad,M,Ukupno,16055
2013,Broj,Travnik,M,Ukupno,26574
2013,Broj,Trnovo-FBiH,M,Ukupno,735
2013,Broj,Tuzla,M,Ukupno,52745
2013,Broj,Usora,M,Ukupno,3266
2013,Broj,Vareš,M,Ukupno,4373
2013,Broj,Velika Kladuša,M,Ukupno,19889
2013,Broj,Visoko,M,Ukupno,19705
2013,Broj,Vitez,M,Ukupno,12767
2013,Broj,Sarajevo-Vogošća,M,Ukupno,12606
2013,Broj,Zavidovići,M,Ukupno,17883
2013,Broj,Zenica,M,Ukupno,54660
2013,Broj,Žepče,M,Ukupno,15335
2013,Broj,Živinice,M,Ukupno,28714
2013,Broj,Banovići,M,0-4,614
2013,Broj,Bihać,M,0-4,1361
2013,Broj,Bosanska Krupa,M,0-4,735
2013,Broj,Bosanski Petrovac,M,0-4,126
2013,Broj,Bosansko Grahovo,M,0-4,39
2013,Broj,Breza,M,0-4,348
2013,Broj,Bugojno,M,0-4,786
2013,Broj,Busovača,M,0-4,494
2013,Broj,Bužim,M,0-4,732
2013,Broj,Cazin,M,0-4,2050
2013,Broj,Sarajevo-Centar,M,0-4,1308
2013,Broj,Čapljina,M,0-4,628
2013,Broj,Čelić,M,0-4,229
2013,Broj,Čitluk,M,0-4,480
2013,Broj,Doboj-Istok,M,0-4,292
2013,Broj,Doboj-Jug,M,0-4,120
2013,Broj,Dobretići,M,0-4,18
2013,Broj,Domaljevac-Šamac,M,0-4,89
2013,Broj,Donji Vakuf,M,0-4,338
2013,Broj,Drvar,M,0-4,106
2013,Broj,Foča-FBiH,M,0-4,50
2013,Broj,Fojnica,M,0-4,294
2013,Broj,Glamoč,M,0-4,77
2013,Broj,Goražde,M,0-4,513
2013,Broj,Gornji Vakuf-Uskoplje,M,0-4,559
2013,Broj,Gračanica,M,0-4,1276
2013,Broj,Gradačac,M,0-4,1060
2013,Broj,Grude,M,0-4,409
2013,Broj,Sarajevo-Hadžići,M,0-4,682
2013,Broj,Sarajevo-Ilidža,M,0-4,2013
2013,Broj,Sarajevo-Ilijaš,M,0-4,556
2013,Broj,Jablanica,M,0-4,231
2013,Broj,Jajce,M,0-4,672
2013,Broj,Kakanj,M,0-4,1130
2013,Broj,Kalesija,M,0-4,936
2013,Broj,Kiseljak,M,0-4,531
2013,Broj,Kladanj,M,0-4,336
2013,Broj,Ključ,M,0-4,342
2013,Broj,Konjic,M,0-4,516
2013,Broj,Kreševo,M,0-4,127
2013,Broj,Krupa Na Uni,M,0-4,27
2013,Broj,Kupres-FBiH,M,0-4,86
2013,Broj,Livno,M,0-4,686
2013,Broj,Lukavac,M,0-4,1019
2013,Broj,Ljubuški,M,0-4,683
2013,Broj,Maglaj,M,0-4,633
2013,Broj,Mostar,M,0-4,2750
2013,Broj,Neum,M,0-4,105
2013,Broj,Sarajevo-Novi Grad,M,0-4,3488
2013,Broj,Novi Travnik,M,0-4,685
2013,Broj,Sarajevo-Novo Sarajevo,M,0-4,1645
2013,Broj,Odžak,M,0-4,344
2013,Broj,Olovo,M,0-4,224
2013,Broj,Orašje,M,0-4,369
2013,Broj,Pale-FBiH,M,0-4,18
2013,Broj,Posušje,M,0-4,642
2013,Broj,Prozor,M,0-4,341
2013,Broj,Ravno,M,0-4,60
2013,Broj,Sanski Most,M,0-4,850
2013,Broj,Sapna,M,0-4,321
2013,Broj,Srebrenik,M,0-4,1129
2013,Broj,Sarajevo-Stari Grad,M,0-4,835
2013,Broj,Stolac,M,0-4,337
2013,Broj,Široki Brijeg,M,0-4,861
2013,Broj,Teočak,M,0-4,192
2013,Broj,Tešanj,M,0-4,1388
2013,Broj,Tomislavgrad,M,0-4,755
2013,Broj,Travnik,M,0-4,1463
2013,Broj,Trnovo-FBiH,M,0-4,12
2013,Broj,Tuzla,M,0-4,2666
2013,Broj,Usora,M,0-4,121
2013,Broj,Vareš,M,0-4,128
2013,Broj,Velika Kladuša,M,0-4,1433
2013,Broj,Visoko,M,0-4,1178
2013,Broj,Vitez,M,0-4,757
2013,Broj,Sarajevo-Vogošća,M,0-4,837
2013,Broj,Zavidovići,M,0-4,1013
2013,Broj,Zenica,M,0-4,3104
2013,Broj,Žepče,M,0-4,878
2013,Broj,Živinice,M,0-4,1778
2013,Broj,Banovići,M, 5-9,623
2013,Broj,Bihać,M, 5-9,1416
2013,Broj,Bosanska Krupa,M, 5-9,748
2013,Broj,Bosanski Petrovac,M, 5-9,158
2013,Broj,Bosansko Grahovo,M, 5-9,29
2013,Broj,Breza,M, 5-9,343
2013,Broj,Bugojno,M, 5-9,893
2013,Broj,Busovača,M, 5-9,573
2013,Broj,Bužim,M, 5-9,675
2013,Broj,Cazin,M, 5-9,2147
2013,Broj,Sarajevo-Centar,M, 5-9,1271
2013,Broj,Čapljina,M, 5-9,703
2013,Broj,Čelić,M, 5-9,287
2013,Broj,Čitluk,M, 5-9,550
2013,Broj,Doboj-Istok,M, 5-9,291
2013,Broj,Doboj-Jug,M, 5-9,155
2013,Broj,Dobretići,M, 5-9,30
2013,Broj,Domaljevac-Šamac,M, 5-9,109
2013,Broj,Donji Vakuf,M, 5-9,426
2013,Broj,Drvar,M, 5-9,130
2013,Broj,Foča-FBiH,M, 5-9,37
2013,Broj,Fojnica,M, 5-9,331
2013,Broj,Glamoč,M, 5-9,101
2013,Broj,Goražde,M, 5-9,458
2013,Broj,Gornji Vakuf-Uskoplje,M, 5-9,619
2013,Broj,Gračanica,M, 5-9,1287
2013,Broj,Gradačac,M, 5-9,1188
2013,Broj,Grude,M, 5-9,482
2013,Broj,Sarajevo-Hadžići,M, 5-9,704
2013,Broj,Sarajevo-Ilidža,M, 5-9,1896
2013,Broj,Sarajevo-Ilijaš,M, 5-9,564
2013,Broj,Jablanica,M, 5-9,218
2013,Broj,Jajce,M, 5-9,732
2013,Broj,Kakanj,M, 5-9,1077
2013,Broj,Kalesija,M, 5-9,981
2013,Broj,Kiseljak,M, 5-9,596
2013,Broj,Kladanj,M, 5-9,315
2013,Broj,Ključ,M, 5-9,419
2013,Broj,Konjic,M, 5-9,607
2013,Broj,Kreševo,M, 5-9,147
2013,Broj,Krupa Na Uni,M, 5-9,29
2013,Broj,Kupres-FBiH,M, 5-9,114
2013,Broj,Livno,M, 5-9,774
2013,Broj,Lukavac,M, 5-9,983
2013,Broj,Ljubuški,M, 5-9,831
2013,Broj,Maglaj,M, 5-9,621
2013,Broj,Mostar,M, 5-9,2503
2013,Broj,Neum,M, 5-9,121
2013,Broj,Sarajevo-Novi Grad,M, 5-9,3071
2013,Broj,Novi Travnik,M, 5-9,689
2013,Broj,Sarajevo-Novo Sarajevo,M, 5-9,1414
2013,Broj,Odžak,M, 5-9,440
2013,Broj,Olovo,M, 5-9,233
2013,Broj,Orašje,M, 5-9,475
2013,Broj,Pale-FBiH,M, 5-9,25
2013,Broj,Posušje,M, 5-9,685
2013,Broj,Prozor,M, 5-9,436
2013,Broj,Ravno,M, 5-9,74
2013,Broj,Sanski Most,M, 5-9,1024
2013,Broj,Sapna,M, 5-9,391
2013,Broj,Srebrenik,M, 5-9,1111
2013,Broj,Sarajevo-Stari Grad,M, 5-9,800
2013,Broj,Stolac,M, 5-9,359
2013,Broj,Široki Brijeg,M, 5-9,865
2013,Broj,Teočak,M, 5-9,216
2013,Broj,Tešanj,M, 5-9,1342
2013,Broj,Tomislavgrad,M, 5-9,882
2013,Broj,Travnik,M, 5-9,1560
2013,Broj,Trnovo-FBiH,M, 5-9,16
2013,Broj,Tuzla,M, 5-9,2394
2013,Broj,Usora,M, 5-9,136
2013,Broj,Vareš,M, 5-9,163
2013,Broj,Velika Kladuša,M, 5-9,1475
2013,Broj,Visoko,M, 5-9,1188
2013,Broj,Vitez,M, 5-9,762
2013,Broj,Sarajevo-Vogošća,M, 5-9,744
2013,Broj,Zavidovići,M, 5-9,1004
2013,Broj,Zenica,M, 5-9,2844
2013,Broj,Žepče,M, 5-9,904
2013,Broj,Živinice,M, 5-9,1648
2013,Broj,Banovići,M, 10-14,653
2013,Broj,Bihać,M, 10-14,1663
2013,Broj,Bosanska Krupa,M, 10-14,846
2013,Broj,Bosanski Petrovac,M, 10-14,208
2013,Broj,Bosansko Grahovo,M, 10-14,25
2013,Broj,Breza,M, 10-14,348
2013,Broj,Bugojno,M, 10-14,946
2013,Broj,Busovača,M, 10-14,604
2013,Broj,Bužim,M, 10-14,764
2013,Broj,Cazin,M, 10-14,2241
2013,Broj,Sarajevo-Centar,M, 10-14,1222
2013,Broj,Čapljina,M, 10-14,829
2013,Broj,Čelić,M, 10-14,345
2013,Broj,Čitluk,M, 10-14,646
2013,Broj,Doboj-Istok,M, 10-14,322
2013,Broj,Doboj-Jug,M, 10-14,130
2013,Broj,Dobretići,M, 10-14,32
2013,Broj,Domaljevac-Šamac,M, 10-14,149
2013,Broj,Donji Vakuf,M, 10-14,494
2013,Broj,Drvar,M, 10-14,147
2013,Broj,Foča-FBiH,M, 10-14,44
2013,Broj,Fojnica,M, 10-14,375
2013,Broj,Glamoč,M, 10-14,102
2013,Broj,Goražde,M, 10-14,555
2013,Broj,Gornji Vakuf-Uskoplje,M, 10-14,680
2013,Broj,Gračanica,M, 10-14,1307
2013,Broj,Gradačac,M, 10-14,1257
2013,Broj,Grude,M, 10-14,537
2013,Broj,Sarajevo-Hadžići,M, 10-14,744
2013,Broj,Sarajevo-Ilidža,M, 10-14,1877
2013,Broj,Sarajevo-Ilijaš,M, 10-14,556
2013,Broj,Jablanica,M, 10-14,241
2013,Broj,Jajce,M, 10-14,847
2013,Broj,Kakanj,M, 10-14,1112
2013,Broj,Kalesija,M, 10-14,1078
2013,Broj,Kiseljak,M, 10-14,674
2013,Broj,Kladanj,M, 10-14,354
2013,Broj,Ključ,M, 10-14,504
2013,Broj,Konjic,M, 10-14,707
2013,Broj,Kreševo,M, 10-14,158
2013,Broj,Krupa Na Uni,M, 10-14,34
2013,Broj,Kupres-FBiH,M, 10-14,155
2013,Broj,Livno,M, 10-14,905
2013,Broj,Lukavac,M, 10-14,1110
2013,Broj,Ljubuški,M, 10-14,971
2013,Broj,Maglaj,M, 10-14,687
2013,Broj,Mostar,M, 10-14,2777
2013,Broj,Neum,M, 10-14,138
2013,Broj,Sarajevo-Novi Grad,M, 10-14,3067
2013,Broj,Novi Travnik,M, 10-14,773
2013,Broj,Sarajevo-Novo Sarajevo,M, 10-14,1493
2013,Broj,Odžak,M, 10-14,530
2013,Broj,Olovo,M, 10-14,245
2013,Broj,Orašje,M, 10-14,644
2013,Broj,Pale-FBiH,M, 10-14,36
2013,Broj,Posušje,M, 10-14,707
2013,Broj,Prozor,M, 10-14,502
2013,Broj,Ravno,M, 10-14,74
2013,Broj,Sanski Most,M, 10-14,1271
2013,Broj,Sapna,M, 10-14,372
2013,Broj,Srebrenik,M, 10-14,1190
2013,Broj,Sarajevo-Stari Grad,M, 10-14,927
2013,Broj,Stolac,M, 10-14,456
2013,Broj,Široki Brijeg,M, 10-14,961
2013,Broj,Teočak,M, 10-14,213
2013,Broj,Tešanj,M, 10-14,1449
2013,Broj,Tomislavgrad,M, 10-14,1021
2013,Broj,Travnik,M, 10-14,1719
2013,Broj,Trnovo-FBiH,M, 10-14,28
2013,Broj,Tuzla,M, 10-14,2408
2013,Broj,Usora,M, 10-14,177
2013,Broj,Vareš,M, 10-14,205
2013,Broj,Velika Kladuša,M, 10-14,1405
2013,Broj,Visoko,M, 10-14,1229
2013,Broj,Vitez,M, 10-14,865
2013,Broj,Sarajevo-Vogošća,M, 10-14,693
2013,Broj,Zavidovići,M, 10-14,1061
2013,Broj,Zenica,M, 10-14,3048
2013,Broj,Žepče,M, 10-14,977
2013,Broj,Živinice,M, 10-14,1681
2013,Broj,Banovići,M,15-19,850
2013,Broj,Bihać,M,15-19,2303
2013,Broj,Bosanska Krupa,M,15-19,1051
2013,Broj,Bosanski Petrovac,M,15-19,244
2013,Broj,Bosansko Grahovo,M,15-19,29
2013,Broj,Breza,M,15-19,451
2013,Broj,Bugojno,M,15-19,1292
2013,Broj,Busovača,M,15-19,709
2013,Broj,Bužim,M,15-19,988
2013,Broj,Cazin,M,15-19,2507
2013,Broj,Sarajevo-Centar,M,15-19,1568
2013,Broj,Čapljina,M,15-19,1006
2013,Broj,Čelić,M,15-19,428
2013,Broj,Čitluk,M,15-19,751
2013,Broj,Doboj-Istok,M,15-19,375
2013,Broj,Doboj-Jug,M,15-19,172
2013,Broj,Dobretići,M,15-19,27
2013,Broj,Domaljevac-Šamac,M,15-19,175
2013,Broj,Donji Vakuf,M,15-19,670
2013,Broj,Drvar,M,15-19,170
2013,Broj,Foča-FBiH,M,15-19,65
2013,Broj,Fojnica,M,15-19,434
2013,Broj,Glamoč,M,15-19,87
2013,Broj,Goražde,M,15-19,803
2013,Broj,Gornji Vakuf-Uskoplje,M,15-19,879
2013,Broj,Gračanica,M,15-19,1674
2013,Broj,Gradačac,M,15-19,1577
2013,Broj,Grude,M,15-19,641
2013,Broj,Sarajevo-Hadžići,M,15-19,991
2013,Broj,Sarajevo-Ilidža,M,15-19,2519
2013,Broj,Sarajevo-Ilijaš,M,15-19,723
2013,Broj,Jablanica,M,15-19,338
2013,Broj,Jajce,M,15-19,970
2013,Broj,Kakanj,M,15-19,1508
2013,Broj,Kalesija,M,15-19,1350
2013,Broj,Kiseljak,M,15-19,794
2013,Broj,Kladanj,M,15-19,525
2013,Broj,Ključ,M,15-19,647
2013,Broj,Konjic,M,15-19,962
2013,Broj,Kreševo,M,15-19,168
2013,Broj,Krupa Na Uni,M,15-19,55
2013,Broj,Kupres-FBiH,M,15-19,189
2013,Broj,Livno,M,15-19,1202
2013,Broj,Lukavac,M,15-19,1575
2013,Broj,Ljubuški,M,15-19,1038
2013,Broj,Maglaj,M,15-19,893
2013,Broj,Mostar,M,15-19,4074
2013,Broj,Neum,M,15-19,173
2013,Broj,Sarajevo-Novi Grad,M,15-19,3634
2013,Broj,Novi Travnik,M,15-19,1041
2013,Broj,Sarajevo-Novo Sarajevo,M,15-19,1907
2013,Broj,Odžak,M,15-19,675
2013,Broj,Olovo,M,15-19,360
2013,Broj,Orašje,M,15-19,710
2013,Broj,Pale-FBiH,M,15-19,29
2013,Broj,Posušje,M,15-19,892
2013,Broj,Prozor,M,15-19,596
2013,Broj,Ravno,M,15-19,100
2013,Broj,Sanski Most,M,15-19,1640
2013,Broj,Sapna,M,15-19,585
2013,Broj,Srebrenik,M,15-19,1487
2013,Broj,Sarajevo-Stari Grad,M,15-19,1190
2013,Broj,Stolac,M,15-19,565
2013,Broj,Široki Brijeg,M,15-19,1208
2013,Broj,Teočak,M,15-19,310
2013,Broj,Tešanj,M,15-19,1908
2013,Broj,Tomislavgrad,M,15-19,1237
2013,Broj,Travnik,M,15-19,2136
2013,Broj,Trnovo-FBiH,M,15-19,31
2013,Broj,Tuzla,M,15-19,3582
2013,Broj,Usora,M,15-19,274
2013,Broj,Vareš,M,15-19,303
2013,Broj,Velika Kladuša,M,15-19,1627
2013,Broj,Visoko,M,15-19,1473
2013,Broj,Vitez,M,15-19,1052
2013,Broj,Sarajevo-Vogošća,M,15-19,933
2013,Broj,Zavidovići,M,15-19,1545
2013,Broj,Zenica,M,15-19,4133
2013,Broj,Žepče,M,15-19,1332
2013,Broj,Živinice,M,15-19,2238
2013,Broj,Banovići,M,20-24,892
2013,Broj,Bihać,M,20-24,1992
2013,Broj,Bosanska Krupa,M,20-24,903
2013,Broj,Bosanski Petrovac,M,20-24,162
2013,Broj,Bosansko Grahovo,M,20-24,38
2013,Broj,Breza,M,20-24,488
2013,Broj,Bugojno,M,20-24,1180
2013,Broj,Busovača,M,20-24,629
2013,Broj,Bužim,M,20-24,806
2013,Broj,Cazin,M,20-24,2588
2013,Broj,Sarajevo-Centar,M,20-24,1485
2013,Broj,Čapljina,M,20-24,905
2013,Broj,Čelić,M,20-24,367
2013,Broj,Čitluk,M,20-24,710
2013,Broj,Doboj-Istok,M,20-24,371
2013,Broj,Doboj-Jug,M,20-24,150
2013,Broj,Dobretići,M,20-24,52
2013,Broj,Domaljevac-Šamac,M,20-24,161
2013,Broj,Donji Vakuf,M,20-24,479
2013,Broj,Drvar,M,20-24,166
2013,Broj,Foča-FBiH,M,20-24,59
2013,Broj,Fojnica,M,20-24,410
2013,Broj,Glamoč,M,20-24,88
2013,Broj,Goražde,M,20-24,657
2013,Broj,Gornji Vakuf-Uskoplje,M,20-24,797
2013,Broj,Gračanica,M,20-24,1567
2013,Broj,Gradačac,M,20-24,1308
2013,Broj,Grude,M,20-24,611
2013,Broj,Sarajevo-Hadžići,M,20-24,870
2013,Broj,Sarajevo-Ilidža,M,20-24,2347
2013,Broj,Sarajevo-Ilijaš,M,20-24,819
2013,Broj,Jablanica,M,20-24,375
2013,Broj,Jajce,M,20-24,1007
2013,Broj,Kakanj,M,20-24,1362
2013,Broj,Kalesija,M,20-24,1356
2013,Broj,Kiseljak,M,20-24,712
2013,Broj,Kladanj,M,20-24,488
2013,Broj,Ključ,M,20-24,588
2013,Broj,Konjic,M,20-24,797
2013,Broj,Kreševo,M,20-24,184
2013,Broj,Krupa Na Uni,M,20-24,50
2013,Broj,Kupres-FBiH,M,20-24,162
2013,Broj,Livno,M,20-24,1217
2013,Broj,Lukavac,M,20-24,1568
2013,Broj,Ljubuški,M,20-24,977
2013,Broj,Maglaj,M,20-24,782
2013,Broj,Mostar,M,20-24,3429
2013,Broj,Neum,M,20-24,140
2013,Broj,Sarajevo-Novi Grad,M,20-24,3353
2013,Broj,Novi Travnik,M,20-24,926
2013,Broj,Sarajevo-Novo Sarajevo,M,20-24,1837
2013,Broj,Odžak,M,20-24,626
2013,Broj,Olovo,M,20-24,399
2013,Broj,Orašje,M,20-24,722
2013,Broj,Pale-FBiH,M,20-24,33
2013,Broj,Posušje,M,20-24,781
2013,Broj,Prozor,M,20-24,526
2013,Broj,Ravno,M,20-24,101
2013,Broj,Sanski Most,M,20-24,1386
2013,Broj,Sapna,M,20-24,510
2013,Broj,Srebrenik,M,20-24,1521
2013,Broj,Sarajevo-Stari Grad,M,20-24,1097
2013,Broj,Stolac,M,20-24,473
2013,Broj,Široki Brijeg,M,20-24,1122
2013,Broj,Teočak,M,20-24,297
2013,Broj,Tešanj,M,20-24,1603
2013,Broj,Tomislavgrad,M,20-24,1103
2013,Broj,Travnik,M,20-24,1853
2013,Broj,Trnovo-FBiH,M,20-24,30
2013,Broj,Tuzla,M,20-24,3516
2013,Broj,Usora,M,20-24,243
2013,Broj,Vareš,M,20-24,273
2013,Broj,Velika Kladuša,M,20-24,1605
2013,Broj,Visoko,M,20-24,1392
2013,Broj,Vitez,M,20-24,939
2013,Broj,Sarajevo-Vogošća,M,20-24,1007
2013,Broj,Zavidovići,M,20-24,1294
2013,Broj,Zenica,M,20-24,3820
2013,Broj,Žepče,M,20-24,1066
2013,Broj,Živinice,M,20-24,2448
2013,Broj,Banovići,M,25-29,991
2013,Broj,Bihać,M,25-29,2071
2013,Broj,Bosanska Krupa,M,25-29,960
2013,Broj,Bosanski Petrovac,M,25-29,205
2013,Broj,Bosansko Grahovo,M,25-29,72
2013,Broj,Breza,M,25-29,531
2013,Broj,Bugojno,M,25-29,1238
2013,Broj,Busovača,M,25-29,790
2013,Broj,Bužim,M,25-29,878
2013,Broj,Cazin,M,25-29,2802
2013,Broj,Sarajevo-Centar,M,25-29,1905
2013,Broj,Čapljina,M,25-29,936
2013,Broj,Čelić,M,25-29,349
2013,Broj,Čitluk,M,25-29,647
2013,Broj,Doboj-Istok,M,25-29,387
2013,Broj,Doboj-Jug,M,25-29,149
2013,Broj,Dobretići,M,25-29,77
2013,Broj,Domaljevac-Šamac,M,25-29,142
2013,Broj,Donji Vakuf,M,25-29,561
2013,Broj,Drvar,M,25-29,184
2013,Broj,Foča-FBiH,M,25-29,62
2013,Broj,Fojnica,M,25-29,439
2013,Broj,Glamoč,M,25-29,93
2013,Broj,Goražde,M,25-29,752
2013,Broj,Gornji Vakuf-Uskoplje,M,25-29,763
2013,Broj,Gračanica,M,25-29,1686
2013,Broj,Gradačac,M,25-29,1315
2013,Broj,Grude,M,25-29,550
2013,Broj,Sarajevo-Hadžići,M,25-29,1004
2013,Broj,Sarajevo-Ilidža,M,25-29,2577
2013,Broj,Sarajevo-Ilijaš,M,25-29,738
2013,Broj,Jablanica,M,25-29,455
2013,Broj,Jajce,M,25-29,1099
2013,Broj,Kakanj,M,25-29,1480
2013,Broj,Kalesija,M,25-29,1394
2013,Broj,Kiseljak,M,25-29,803
2013,Broj,Kladanj,M,25-29,445
2013,Broj,Ključ,M,25-29,622
2013,Broj,Konjic,M,25-29,848
2013,Broj,Kreševo,M,25-29,192
2013,Broj,Krupa Na Uni,M,25-29,38
2013,Broj,Kupres-FBiH,M,25-29,153
2013,Broj,Livno,M,25-29,1242
2013,Broj,Lukavac,M,25-29,1704
2013,Broj,Ljubuški,M,25-29,967
2013,Broj,Maglaj,M,25-29,836
2013,Broj,Mostar,M,25-29,3921
2013,Broj,Neum,M,25-29,164
2013,Broj,Sarajevo-Novi Grad,M,25-29,4435
2013,Broj,Novi Travnik,M,25-29,1017
2013,Broj,Sarajevo-Novo Sarajevo,M,25-29,2410
2013,Broj,Odžak,M,25-29,619
2013,Broj,Olovo,M,25-29,369
2013,Broj,Orašje,M,25-29,712
2013,Broj,Pale-FBiH,M,25-29,25
2013,Broj,Posušje,M,25-29,763
2013,Broj,Prozor,M,25-29,531
2013,Broj,Ravno,M,25-29,125
2013,Broj,Sanski Most,M,25-29,1545
2013,Broj,Sapna,M,25-29,411
2013,Broj,Srebrenik,M,25-29,1492
2013,Broj,Sarajevo-Stari Grad,M,25-29,1392
2013,Broj,Stolac,M,25-29,514
2013,Broj,Široki Brijeg,M,25-29,1060
2013,Broj,Teočak,M,25-29,267
2013,Broj,Tešanj,M,25-29,1641
2013,Broj,Tomislavgrad,M,25-29,1149
2013,Broj,Travnik,M,25-29,2079
2013,Broj,Trnovo-FBiH,M,25-29,41
2013,Broj,Tuzla,M,25-29,4106
2013,Broj,Usora,M,25-29,235
2013,Broj,Vareš,M,25-29,295
2013,Broj,Velika Kladuša,M,25-29,1768
2013,Broj,Visoko,M,25-29,1448
2013,Broj,Vitez,M,25-29,1060
2013,Broj,Sarajevo-Vogošća,M,25-29,1034
2013,Broj,Zavidovići,M,25-29,1413
2013,Broj,Zenica,M,25-29,4354
2013,Broj,Žepče,M,25-29,1230
2013,Broj,Živinice,M,25-29,2400
2013,Broj,Banovići,M,30-34,896
2013,Broj,Bihać,M,30-34,1877
2013,Broj,Bosanska Krupa,M,30-34,909
2013,Broj,Bosanski Petrovac,M,30-34,230
2013,Broj,Bosansko Grahovo,M,30-34,70
2013,Broj,Breza,M,30-34,540
2013,Broj,Bugojno,M,30-34,1181
2013,Broj,Busovača,M,30-34,699
2013,Broj,Bužim,M,30-34,909
2013,Broj,Cazin,M,30-34,2765
2013,Broj,Sarajevo-Centar,M,30-34,1946
2013,Broj,Čapljina,M,30-34,839
2013,Broj,Čelić,M,30-34,352
2013,Broj,Čitluk,M,30-34,504
2013,Broj,Doboj-Istok,M,30-34,337
2013,Broj,Doboj-Jug,M,30-34,149
2013,Broj,Dobretići,M,30-34,83
2013,Broj,Domaljevac-Šamac,M,30-34,159
2013,Broj,Donji Vakuf,M,30-34,504
2013,Broj,Drvar,M,30-34,225
2013,Broj,Foča-FBiH,M,30-34,61
2013,Broj,Fojnica,M,30-34,468
2013,Broj,Glamoč,M,30-34,114
2013,Broj,Goražde,M,30-34,765
2013,Broj,Gornji Vakuf-Uskoplje,M,30-34,821
2013,Broj,Gračanica,M,30-34,1604
2013,Broj,Gradačac,M,30-34,1355
2013,Broj,Grude,M,30-34,494
2013,Broj,Sarajevo-Hadžići,M,30-34,904
2013,Broj,Sarajevo-Ilidža,M,30-34,2675
2013,Broj,Sarajevo-Ilijaš,M,30-34,788
2013,Broj,Jablanica,M,30-34,403
2013,Broj,Jajce,M,30-34,1109
2013,Broj,Kakanj,M,30-34,1428
2013,Broj,Kalesija,M,30-34,1200
2013,Broj,Kiseljak,M,30-34,762
2013,Broj,Kladanj,M,30-34,440
2013,Broj,Ključ,M,30-34,652
2013,Broj,Konjic,M,30-34,836
2013,Broj,Kreševo,M,30-34,183
2013,Broj,Krupa Na Uni,M,30-34,50
2013,Broj,Kupres-FBiH,M,30-34,156
2013,Broj,Livno,M,30-34,1160
2013,Broj,Lukavac,M,30-34,1506
2013,Broj,Ljubuški,M,30-34,899
2013,Broj,Maglaj,M,30-34,870
2013,Broj,Mostar,M,30-34,3996
2013,Broj,Neum,M,30-34,131
2013,Broj,Sarajevo-Novi Grad,M,30-34,4916
2013,Broj,Novi Travnik,M,30-34,930
2013,Broj,Sarajevo-Novo Sarajevo,M,30-34,2477
2013,Broj,Odžak,M,30-34,585
2013,Broj,Olovo,M,30-34,362
2013,Broj,Orašje,M,30-34,625
2013,Broj,Pale-FBiH,M,30-34,17
2013,Broj,Posušje,M,30-34,685
2013,Broj,Prozor,M,30-34,536
2013,Broj,Ravno,M,30-34,91
2013,Broj,Sanski Most,M,30-34,1572
2013,Broj,Sapna,M,30-34,404
2013,Broj,Srebrenik,M,30-34,1476
2013,Broj,Sarajevo-Stari Grad,M,30-34,1319
2013,Broj,Stolac,M,30-34,520
2013,Broj,Široki Brijeg,M,30-34,842
2013,Broj,Teočak,M,30-34,305
2013,Broj,Tešanj,M,30-34,1592
2013,Broj,Tomislavgrad,M,30-34,1095
2013,Broj,Travnik,M,30-34,2019
2013,Broj,Trnovo-FBiH,M,30-34,39
2013,Broj,Tuzla,M,30-34,3994
2013,Broj,Usora,M,30-34,205
2013,Broj,Vareš,M,30-34,247
2013,Broj,Velika Kladuša,M,30-34,1762
2013,Broj,Visoko,M,30-34,1483
2013,Broj,Vitez,M,30-34,958
2013,Broj,Sarajevo-Vogošća,M,30-34,1125
2013,Broj,Zavidovići,M,30-34,1260
2013,Broj,Zenica,M,30-34,4289
